noop,ycall-registration-minimal,ycall-deregistration-minimal,fork-simple,fork-ycall,vfork-simple,vfork-ycall
30,6337,7778,42421,60305,13034,11555
30,6530,7503,38762,74392,11348,11337
31,6325,7578,38482,60806,11190,11448
30,6359,7707,39161,58390,11022,11347
30,6323,7531,43207,66987,11826,11161
30,6223,7589,39567,60536,11321,11458
30,5922,7648,40196,59049,11298,11925
30,6274,7601,44768,62096,11027,11086
29,5918,7569,42312,69364,11170,14875
30,6355,7655,40956,60690,11293,10823
30,5831,7675,43629,59975,11422,11587
30,6491,7656,38511,74084,11458,10665
29,6029,7607,39482,48806,11124,10570
30,6218,7588,41650,47084,14746,11361
29,6012,7635,38821,55494,13130,11409
29,6357,7665,39669,48203,13467,11060
29,6276,7632,39190,48032,11233,10990
29,5868,7578,42635,46758,11217,11220
29,6315,7551,39220,49913,11111,11547
29,6021,7534,38042,46677,11441,11227
29,5562,7535,40906,47027,10951,11071
29,6151,7613,38215,51083,10839,11247
29,6231,7629,38595,48093,11743,10904
30,6247,7525,44445,49941,10975,14835
29,6280,7600,38376,48290,11303,11034
30,5857,7549,38751,44773,11270,10911
29,6374,7707,41713,43518,11492,10780
29,6202,7635,44129,43145,12263,10726
29,6078,7521,38654,48802,14328,11293
29,6340,7566,38413,46029,14590,10897
29,6008,7705,41768,46321,11170,11380
30,6232,7584,40604,47594,11117,11066
30,6272,7567,38419,46733,11594,11265
29,5864,7612,42009,45688,10996,11226
29,6318,7684,38729,50367,11102,11026
29,6257,7576,40477,44884,10973,11333
29,6025,7592,38463,45158,10909,11033
30,6771,7599,41748,47363,10950,10729
29,6442,7672,39112,50858,11471,10833
30,6378,7729,39292,46451,11496,15021
29,6355,7545,42563,43927,11151,10684
30,6194,7516,38670,47396,10962,10982
29,6524,7688,39732,44284,13053,11031
30,6276,7596,47649,43865,13463,10908
29,6359,7569,39453,47953,14521,11113
30,6581,7643,39751,46242,11211,12699
29,6190,7624,38314,44093,11710,10621
29,6439,7600,44401,45368,10863,11148
29,6364,7718,39765,49981,11489,10796
29,6398,7715,42687,47050,11458,13968
30,6479,7671,40936,45684,11125,11630
30,6487,7604,39652,48759,10803,10644
29,6358,7683,38568,42816,11264,10639
30,7676,7601,41868,44143,11362,12927
29,5901,7614,38396,49149,11467,10712
29,5805,7571,39014,46086,11078,14024
29,6479,7680,40153,44344,13155,10665
30,6109,7580,39363,47160,10813,12682
29,6287,7555,39548,43286,12227,10241
29,6213,7695,40604,44886,11429,10548
29,6021,7608,41775,42362,14945,10486
29,6292,7607,37986,48190,11428,12961
29,5952,7596,38384,44520,10908,10634
30,6215,7656,44084,44416,11954,10925
29,6093,7558,38622,46967,11838,10666
28,5989,7615,39376,45683,11432,13885
30,6252,7645,41455,45502,11134,10486
30,6127,7552,38515,49265,11477,10279
29,6084,7615,38180,41883,11070,10952
29,6640,7563,38203,42941,10943,12830
29,6278,7608,42229,43107,12880,12794
30,6348,7585,38585,47404,13236,11346
30,6432,7726,39304,47115,10873,11251
30,6279,7646,42950,46051,10995,13438
29,6363,7663,39888,48579,11074,10841
30,6437,7568,38869,43887,14809,10304
29,6085,7583,44463,42627,14024,10741
30,6582,7672,39062,46248,15603,12616
29,6036,7644,38585,42830,12715,10546
29,5866,7620,38509,44302,11882,11208
30,6883,7587,42527,44309,11794,10736
29,6280,7545,38272,50242,11063,12960
30,6531,7591,38410,47581,11744,10940
30,6265,7583,40933,45384,11343,11092
30,6514,7582,39058,48657,11322,10284
30,5842,7700,40438,46838,11638,13345
29,6258,7702,44783,44331,11510,13933
30,6279,7635,41091,47336,11129,10528
30,6144,7642,42264,43059,11619,10819
29,5978,7618,41563,42883,11240,13633
29,6251,7585,44638,42430,11374,10281
29,6210,7654,42243,45608,15034,10317
29,6000,7617,39698,41873,11712,10602
30,5874,7563,46111,42279,11151,12889
30,6249,7599,41285,47999,11425,10254
29,6310,7608,39830,43077,11472,10848
29,6234,7641,42988,43448,11189,10463
30,6073,7551,39398,46956,11310,12342
30,6322,7563,38419,43302,11246,10694
29,6177,7636,42158,43517,11621,10469
29,6074,7585,38857,47089,11668,10641
29,6403,7605,39808,47348,10763,16253
30,5969,7578,40033,42644,11643,10374
29,6248,7578,46013,42220,10976,10775
30,6156,7536,44254,46358,13014,10452
30,6084,7771,42653,46775,12594,13246
30,6314,7743,44813,41981,16188,10586
29,6165,7612,41737,46464,11093,10680
30,5641,7695,44214,42591,11241,10543
30,6549,7651,43776,46324,11493,13625
30,6107,7574,39039,45839,11169,12294
30,6266,7723,40825,43844,10903,10759
30,6235,7734,45714,42551,11275,13347
29,6049,7600,43084,46409,11059,15384
30,6428,7605,38371,46448,12089,12640
29,6219,7714,37972,41808,11255,10694
29,7295,7602,45251,42702,11208,10406
29,6303,7651,37997,49787,11130,15773
30,6286,7559,38456,42710,11725,10548
30,6258,7661,42575,44425,12329,10657
29,6173,7644,45766,49020,11151,10602
30,6028,7637,38914,43967,11218,13267
30,6398,7629,38576,42689,14990,10453
30,6210,7579,47368,42751,11308,11082
29,6218,7560,46482,46661,12145,10353
29,6333,7633,42514,43309,11182,13432
29,6231,7605,43933,43084,11316,10219
29,5788,7593,41430,46738,11847,10666
29,6789,7603,46021,42494,11061,11295
29,6235,7704,42952,42648,11361,13525
29,6377,7663,40132,46806,11073,10384
29,6308,7610,38917,41679,11121,11096
29,6404,7587,44752,41597,11004,10521
30,6190,7656,38020,45471,11664,16923
30,6128,7639,37399,47781,11541,10416
30,6237,7567,38659,41719,11303,10773
30,6144,7667,44553,42155,11034,10669
29,6082,7594,38701,51084,14475,12249
30,6286,7574,38924,43832,10864,10370
29,6120,7599,42595,42089,11562,10211
29,6069,7610,40988,46218,11278,10658
29,6277,7563,39331,43370,11142,13679
30,6124,7619,43000,43507,11645,10585
29,6271,7575,41390,47463,11185,10680
30,6219,7594,44750,42755,11103,10583
30,6101,7708,40804,42994,11033,13344
30,5846,7739,42327,43400,11478,11087
29,6455,7570,40346,47002,11378,10634
29,6098,7568,40791,42011,11417,14106
30,6173,7681,42519,42431,11293,12837
29,5976,7683,38526,46305,11516,10700
30,6294,7581,38743,43792,11211,10303
29,6145,7620,49394,43835,11333,11007
30,6075,7587,38626,49556,15518,12313
29,6257,7549,38290,43359,11708,10885
29,6233,7512,39320,44099,11363,10549
29,6039,7646,44902,42305,11923,10897
30,6140,7626,39121,49338,11131,13385
29,5983,7687,38430,44188,11855,10607
29,6352,7634,42469,42733,11119,10687
30,5724,7570,40283,48097,11221,10527
29,6359,7606,38399,44797,11179,12479
30,6189,7565,42491,44652,11548,11268
30,6248,7661,38613,46707,11462,10490
30,5633,7644,38056,44311,11183,14093
29,6462,7642,38722,42679,10959,12543
29,6062,7530,41491,43639,11648,10495
29,6323,7650,39349,47353,10802,10939
29,6129,7516,39801,42411,10854,10508
29,6220,7681,42475,42242,15258,12543
29,6288,7549,39278,46489,11474,11257
29,6442,7655,38357,47029,11056,10790
30,5546,7677,42128,42693,11652,13363
30,6802,7565,38941,48400,11405,13316
30,6105,7639,38857,43108,11444,10137
29,5859,7623,42402,44618,11516,12243
29,6662,7668,38246,42806,11137,10580
30,6565,7559,38742,48590,11301,13125
30,5776,7684,38811,46314,11693,10825
29,8284,7542,43007,43621,10966,13028
29,6323,7648,39661,47390,11166,10762
28,6148,7604,38501,42210,11269,12397
29,6077,7563,47351,43505,11591,10698
30,6315,7650,1663018,47238,11784,10579
29,6119,7640,42503,43225,15025,10574
30,6013,7709,42543,42656,11031,13673
30,6167,7580,43571,46593,10898,10157
30,6320,7498,42919,43190,11616,10728
29,5977,7662,39996,43465,11955,10551
29,6143,7655,42711,42501,11010,14086
29,6030,7631,38001,49723,11444,10377
29,5746,7582,39721,43700,11313,11847
29,6569,7725,42430,44664,11177,10565
29,6058,7512,38722,46814,11513,12712
29,6178,7489,38226,42142,12819,10677
30,6308,7594,42763,42378,10926,13590
29,6100,7664,38714,47245,11331,10648
29,6298,7675,38219,45186,11106,12789
30,6218,7686,38700,44122,11261,10318
30,6286,7649,44290,43702,11414,10414
29,6278,7531,39673,49237,15178,11010
30,6013,7624,39071,44615,11359,12838
29,6257,7626,41817,44488,11245,10102
30,6265,7672,38448,48128,11196,12093
29,6163,7674,38190,42824,10778,10767
30,6406,7583,42258,42603,11609,12664
29,6270,7578,39041,47171,11713,10758
29,6230,7568,39048,42604,11033,10267
29,6541,7612,40565,43244,12831,11021
29,6294,7585,42863,43889,11065,12954
29,6521,7603,38135,50033,11454,15111
29,6331,7675,39191,42588,11255,10632
29,6128,7626,41756,42345,11398,11208
28,6154,7680,41201,46054,10991,12202
29,6137,7548,42057,47333,11547,10894
30,5794,7658,49018,43731,11392,11130
29,6644,7609,42861,45559,14694,11171
29,6097,7658,42154,43497,11644,14985
29,6138,7694,39552,45128,11255,10435
30,6353,7573,41944,42478,11128,10621
29,6144,7592,38798,47602,12082,10503
29,6273,7660,39666,44120,11008,13313
30,6126,7656,42046,44888,13291,10175
29,6166,7572,37999,47748,11519,10647
30,6334,7661,38890,45383,11117,10876
29,6004,7614,42742,43062,11377,13521
29,5829,7635,37885,50782,11639,14452
29,6745,7605,38452,45424,12103,10413
29,6060,7591,38915,44046,11219,10381
30,6340,7611,43264,48451,11793,14572
30,6395,7615,37537,46605,11112,10554
30,6274,7658,39077,41919,14500,12353
29,6494,7509,43191,42086,11427,10560
30,6260,7627,38975,46450,10962,13408
30,5685,7769,39445,52027,10925,10508
29,6980,7763,42251,42557,11611,10164
30,6340,7586,39609,48095,12967,10849
29,6308,7566,37852,42377,11339,14280
30,6178,7646,41989,47135,11805,10336
30,5792,7606,38116,47417,11321,11020
29,6809,7512,40678,45221,10852,10457
30,6219,7750,42270,44746,11624,14632
30,8265,7712,42797,45224,11436,14891
29,6359,7664,38510,46618,14197,10704
30,5501,7570,40523,42600,11749,10393
30,6673,7699,42498,42721,12059,16309
29,6135,7565,38879,48075,12900,10608
29,5716,7639,38579,47023,14685,10680
29,6717,7583,44264,44437,11087,10727
29,5958,7644,38675,47035,11262,13101
29,6089,7573,38660,46005,13268,10322
29,5814,7641,39274,42307,11247,11193
29,6297,7655,45659,42314,11916,10278
29,6286,7688,40542,46914,10860,12985
30,6034,7679,38942,47310,11196,10306
29,6138,7504,42454,43383,11558,10546
29,6261,7569,39739,45901,11199,10612
30,6056,7636,38057,42613,11806,18157
29,6177,7574,41019,41239,11313,10269
30,6261,7664,37751,45716,11021,12112
29,5949,7592,39873,43224,11170,10720
30,6258,7624,37474,42572,11195,13434
29,6031,7625,41154,46363,15164,10076
30,6228,7563,37347,42598,11170,10845
29,6309,7701,39797,43033,12629,10466
29,6114,7511,42288,42408,11167,14394
29,6155,7698,38901,46367,10902,10634
29,6233,7650,38359,41817,11202,10231
29,6034,7615,43368,42248,11416,10245
29,6247,7672,38932,45574,11263,15163
29,6064,7697,38324,42437,11186,10536
29,6177,7613,42482,42232,11728,10702
30,6333,7548,47981,46251,11013,10487
30,6075,7588,41902,44432,10965,19138
29,6101,7626,39361,41771,11765,10949
29,6362,7608,45366,41666,11294,10553
30,5875,7674,44410,46320,11456,10435
30,5863,7690,41234,42862,10838,14700
29,6668,7650,44196,42929,16235,10397
29,6158,7599,37776,47941,10897,10641
29,6456,7627,39583,42106,11169,10555
30,6165,7679,37777,42854,11329,14157
29,6585,7560,41512,44947,10901,10386
30,6395,7632,37576,42086,11156,10143
30,6163,7702,39991,43535,11790,10658
29,6431,7662,42712,43108,11163,12779
30,6282,7562,39025,46242,11603,10303
29,6258,7532,38561,42185,11155,13534
29,6348,7619,43824,41826,11019,17894
30,6203,7565,38592,46004,11285,14044
29,6483,7644,38575,43686,11123,12363
29,6295,7575,42331,42027,11665,12760
29,6035,7559,40080,45787,12967,21286
30,5850,7643,39285,42190,14588,25970
29,6432,7544,39690,44267,10959,20448
30,6205,7523,45548,42143,11464,20901
29,6335,7699,43377,46397,11953,19753
30,5967,7776,39754,42562,11241,17291
30,5774,7710,44426,44238,11275,16487
29,6473,7675,42686,45757,11206,17078
30,5488,7572,42848,41873,11524,15755
29,6556,7561,42823,42031,11849,16908
29,6145,7639,39178,48901,11618,15435
30,6150,7720,38397,42719,10992,17355
29,6272,7581,38510,42210,11531,16550
29,7223,7587,41897,42146,11156,15749
29,6294,7568,38409,47965,13229,16108
29,6267,7651,38936,43284,11735,16000
29,5904,7677,42509,42186,11436,14439
30,6688,7606,42205,50171,14979,16739
29,6274,7652,39563,44902,12174,16614
29,6448,7491,42194,43400,11468,15762
30,6512,7599,38958,47365,11019,25449
29,6194,7573,38204,42376,11326,17172
30,6618,7611,39234,44051,16702,15665
30,6406,7632,44645,46289,11503,16995
30,6267,7720,40984,42603,12468,17095
30,6405,7690,38451,42251,10955,16868
30,6306,7675,44581,44393,11650,16116
30,6180,7608,38587,46250,11254,18591
30,5879,7682,38082,42860,12263,16186
30,5940,7635,42712,42515,11232,18327
30,7134,7555,40066,47108,11418,15682
29,6612,7620,38372,43028,11285,15982
29,6215,7562,39292,41836,15346,17472
29,6313,7637,42329,47524,11110,17142
29,5496,7683,39711,43753,11543,17776
29,6618,7595,38321,42100,11318,17332
29,6279,7703,42227,41828,11305,24444
30,5961,7646,37595,45530,11083,16391
29,6259,7637,40160,42993,11891,17281
29,6224,7528,42384,42796,11054,16752
30,5899,7503,37498,46888,11689,15578
29,6356,7543,37668,42486,11130,16583
29,5916,7599,38661,44503,13127,15564
30,6330,7599,42037,45252,11248,16493
29,6264,7575,38399,43266,11115,17445
29,5916,7563,40050,42286,11259,15926
29,6247,7619,44871,44749,11409,16286
30,6230,7580,38141,45975,10928,16093
30,6028,7606,38617,42235,15444,17211
30,6204,7693,41548,41930,11025,16954
29,5484,7666,39324,48783,11376,16647
29,6667,7567,38165,42130,11333,25083
29,6324,7639,39008,42308,11492,17223
29,5982,7569,41617,45040,11222,15938
30,6366,7624,40304,45285,11409,16948
29,6263,7649,38355,41063,11108,16154
28,5950,7645,42886,44967,13920,17598
29,6273,7575,38812,41369,10814,16886
30,5882,7589,40589,45616,11457,16365
29,6184,7551,42784,42750,11018,16990
29,6294,7608,39255,45885,11212,17052
30,5938,7618,38474,43394,11779,16431
30,6309,7586,41888,41597,11353,16351
30,6260,7604,38671,46094,15318,16689
29,5928,7608,38535,42787,11171,16182
30,6486,7550,38856,41871,11030,16529
30,5509,7597,42221,45632,11558,16159
29,7217,7628,38775,41934,11436,24191
29,6684,7590,38658,42275,11075,17732
30,5416,7664,43123,42145,11088,16818
30,7129,7447,38302,47759,12740,16354
29,6602,7720,38284,41990,11332,17411
30,5669,7607,41958,42384,11268,16238
29,7138,7632,38555,45705,11206,16342
29,6314,7605,38143,42613,11298,17278
30,5814,7580,38856,42376,11231,17015
29,7962,7678,42817,46099,10865,18536
30,6044,7604,38887,42255,11205,17813
30,6454,7657,38426,42586,11522,17019
29,6282,7572,46230,44436,15224,16258
29,6047,7595,40808,46917,11035,16234
30,6326,7552,38431,43764,11977,16775
30,5988,7641,41845,43500,11391,23876
30,5939,7508,38369,48977,11311,17236
29,6545,7673,38267,46288,12696,16270
29,6070,7564,39549,47485,10888,16517
30,6397,7561,45012,46936,10888,16728
29,6274,7597,41275,45430,10996,17139
29,6086,7585,41234,44471,11788,17770
29,6363,7627,46283,43652,10870,18983
30,6006,7607,38103,47327,11716,18180
29,6216,7598,37982,44438,11361,17167
29,6149,7549,40751,43235,10999,18518
30,6044,7559,42491,45694,11573,18162
29,6330,7606,39241,47256,15287,17473
29,6148,7648,37763,47390,11210,16824
29,5578,7643,42032,49929,11343,16485
29,6970,7661,40023,42801,11331,16654
29,6180,7658,37536,47290,13146,23583
29,6635,7719,42126,47355,11245,15928
30,6429,7629,39554,47600,10869,16967
29,5765,7564,39810,44395,11217,15632
30,7087,7513,42121,45884,11636,16154
29,6431,7678,38765,45826,10854,17545
30,6344,7563,39850,44428,11139,14994
30,6536,7611,39755,41415,11090,17436
30,6350,7550,42952,50038,11109,15979
29,5931,7559,38467,43048,11443,16383
30,6766,7662,38996,42403,11532,17543
29,6033,7500,43413,46026,10923,16476
29,6307,7705,37655,46209,14854,17386
29,6135,7522,37468,42713,11493,17737
30,6375,7676,45352,44066,13533,17809
30,6310,7590,39801,45974,10795,24894
30,5939,7531,37626,46423,11590,15318
30,6352,7589,38666,42859,11071,15714
30,6240,7562,41769,45492,11117,12661
29,6085,7705,40663,43778,11567,13317
29,5867,7636,38337,43488,11305,11737
30,6504,7577,46443,46850,11245,11921
29,6145,7618,41483,44515,11996,12083
29,6171,7493,41269,45756,10839,11599
30,6138,7631,42604,42886,11397,11920
30,6268,7495,38630,49147,11354,12039
29,6142,7634,37975,45895,11265,11957
30,5986,7676,42658,46143,15310,12283
29,6236,7615,38877,47336,13033,13309
30,6153,7662,38294,41934,11506,12392
30,6055,7640,39583,41818,11477,11895
30,6213,7535,44735,46259,11434,15345
29,6018,7663,38538,43209,11457,11442
30,6293,7608,38285,41694,11065,11524
29,6145,7510,44208,42734,11336,12579
29,6047,7557,40323,46566,11189,11952
29,6333,7620,38047,42476,10902,12224
30,6228,7613,41148,43448,11297,11896
30,6060,7586,38486,49373,11535,12852
29,6193,7675,39632,43660,11458,14496
29,6067,7644,39971,44770,11783,12592
29,7539,7553,42775,48531,11837,12672
30,6112,7529,38718,47576,12482,12466
30,5635,7604,40005,46334,14287,13657
29,6175,7575,43124,45566,11222,11980
30,6545,7531,39144,50051,10962,12443
30,6063,7589,37790,46091,11251,12923
29,6186,7496,43629,47121,11486,12179
29,6147,7601,38879,47666,11457,12118
29,5802,7601,38409,45316,11420,12418
29,6975,7466,38155,43556,11103,12318
29,6096,7681,44771,50058,11360,12085
29,6430,7730,37641,43525,11337,11508
29,6213,7692,37731,45854,10892,11651
30,6303,7540,40605,47972,12146,11435
30,6161,7572,40970,46692,11289,14741
29,6172,7558,38144,43697,12933,11600
29,6288,7678,41652,44038,11081,11964
30,6189,7764,39799,50466,11584,11682
30,6389,7659,39526,47793,17932,11293
30,6360,7565,37697,43836,11245,11286
30,6207,7616,41861,45038,11320,11284
30,6391,7581,39208,42132,10896,11173
30,6141,7593,39280,43655,11507,11359
29,5661,7569,41933,45613,11360,11191
29,6563,7663,39428,44920,11603,11068
29,6109,7593,39704,43822,10933,12505
29,6029,7635,44181,44942,11231,10825
29,6100,7579,43691,46691,11383,11055
29,6271,7522,40796,42343,11193,11732
29,6171,7566,45958,41996,12565,14799
30,6374,7611,41159,47618,11017,11386
29,6048,7629,40776,42490,11139,11043
30,6405,7572,41753,41375,11517,11133
29,6195,7607,43669,46564,14728,11739
30,5577,7662,38962,45250,10985,11530
29,5604,7596,37793,40967,11551,10945
29,6873,7563,42915,44664,10890,11630
30,6074,7654,39660,49388,11154,10874
30,6177,7629,39316,44166,11091,11464
30,6094,7629,41242,42374,11472,11547
29,6421,7460,38765,47739,10693,11300
29,6199,7623,42700,42460,11027,11544
29,6125,7640,42769,44471,11411,11301
29,6167,7587,46691,46290,12511,10843
30,6336,7635,40294,44149,11328,11685
29,6145,7624,41108,42885,12594,14969
30,6224,7594,45049,47848,11823,11053
29,6239,7615,39126,42660,13617,11395
30,6376,7701,38710,41820,12124,12353
29,6225,7599,42793,41716,15578,11238
29,6232,7649,38871,49616,11556,10933
29,6252,7637,38202,45379,11985,11386
30,6339,7581,38202,47872,12334,11022
29,6388,7644,42681,47385,12130,11129
29,6234,7622,38149,42678,12581,11097
29,6110,7542,37889,42198,12420,11392
29,6335,7638,41913,46954,12239,11608
29,6194,7548,38445,42429,13789,11367
29,5526,7576,38480,41630,12675,10671
29,6516,7595,42290,43602,12523,11504
29,6331,7587,38708,46287,11819,11609
30,6034,7590,39024,42569,11015,14599
30,6161,7575,37954,42250,11846,11861
29,7425,7732,43594,47217,11472,13502
30,6221,7583,40583,42045,14852,11223
29,5827,7609,39188,43164,11410,11789
29,6346,7661,42377,46386,11283,11006
30,6209,7565,41671,46363,11323,15067
29,5863,7426,39052,42458,11318,11862
29,6369,7587,42002,42539,11997,11208
29,6102,7618,38407,46569,11037,11269
30,6128,7650,39941,43375,12849,14673
29,6156,7565,37452,46201,11089,10719
30,6265,7460,41714,49743,10906,11421
29,6164,7685,37931,46733,11077,11001
29,6194,7525,38719,46012,12296,12827
29,5918,7579,42049,47607,11501,14685
30,6431,7666,37942,44411,11968,11774
31,6186,7651,37547,45466,11254,10607
30,6102,7608,44519,45192,14632,12532
29,6231,7517,39023,51434,11275,11784
29,6320,7641,39423,44976,11189,11409
29,6014,7666,38809,46969,11103,10403
29,6238,7571,43861,48506,11252,14287
30,5794,7697,38336,43334,11205,11289
30,6297,7629,39366,44186,12605,10934
30,6395,7623,42988,48573,11116,10797
29,6288,7557,39507,43535,11500,12968
30,6253,7561,39183,42576,10964,10500
29,6415,7592,42297,43911,11198,11519
30,6534,7741,38601,47160,11429,10936
29,6260,7649,40535,43159,11631,13001
29,6449,7682,42413,42641,11538,13794
30,6125,7524,38886,48958,10912,11033
29,6312,7577,38011,44349,11011,10941
29,6219,7548,39906,45643,15420,12627
30,5678,7597,41876,48368,11268,10451
30,6870,7647,37701,46500,11088,10757
29,6234,7674,38429,43971,11466,11230
30,6395,7551,42937,46424,12932,13794
30,6453,7547,38303,42241,11063,10793
31,5964,7619,38718,44360,11710,11165
29,6294,7697,41188,42566,11348,10809
29,6059,7734,38899,46563,11227,12630
29,6178,7612,39065,43353,11023,10864
29,6315,7575,38939,44876,10869,11672
29,6137,7614,43045,45696,11357,10857
31,6240,7557,38978,41715,11154,13638
29,6396,7706,38044,43787,10949,13733
29,5895,7585,42974,51324,11832,10803
29,6282,7659,38666,46065,11181,10808
29,6153,7655,38876,43787,14925,13425
29,5740,7639,41271,42687,10910,11428
29,6526,7665,38933,47231,12626,11065
30,6124,7599,39167,41706,11291,11414
31,6391,7719,38651,42116,11228,14331
29,6312,7508,43259,47224,11541,11160
30,5440,7551,38377,44088,10799,11148
29,6872,7617,38600,41742,10791,11688
30,6124,7638,43025,47316,11636,13240
30,6248,7613,37831,41075,11247,11421
30,6453,7521,38145,43405,11809,11244
29,6616,7568,42358,42329,11215,11230
30,6479,7583,39146,47354,11063,17142
30,6705,7599,39562,42145,11408,10901
30,6110,7515,38096,43634,11165,10711
30,7337,7664,41705,46690,15477,11049
30,6025,7512,37813,121259,12977,13336
30,6184,7534,37671,42318,11535,10855
30,6317,7585,43061,46505,11327,11232
30,5575,7682,38812,42159,11044,11373
30,6782,7610,41060,42607,11558,12771
29,6274,7577,42001,46891,10932,12576
29,6243,7576,38043,42723,11344,10521
30,6314,7537,38269,42780,11638,10766
29,6047,7603,40100,43715,11395,13086
29,6172,7668,41617,47235,11191,10677
30,6398,7638,38394,42900,11199,10666
30,6025,7590,38600,42989,11019,11038
30,5814,7472,44114,46407,11348,16606
30,6690,7569,38341,42486,11458,10966
29,5867,7658,42634,42841,13322,10800
30,6253,7559,44186,44969,14579,10805
29,6240,7675,40942,43897,11377,13673
30,6254,7620,40606,43131,11017,11432
30,6240,7602,42682,43872,11819,10621
30,5901,7659,42193,50979,11461,12215
29,6293,7701,41989,45978,11434,12826
30,6322,7611,41159,44499,11531,11015
29,5561,7609,45160,48528,11366,10493
29,6664,7677,41699,45989,11255,13903
30,6065,7582,45758,46570,11554,14714
30,6156,7510,45455,49772,11539,12325
30,6271,7605,41701,45795,11318,12076
30,5968,7592,39144,42945,11057,11456
29,6344,7646,45629,44320,12879,15716
30,6394,7727,38269,46774,10960,12159
30,5923,7541,42290,43365,14622,11037
29,5862,7637,38624,44621,11350,10861
29,6399,7630,45304,47881,11755,13860
29,6171,7621,39341,41932,11480,15213
29,5907,7556,42191,43293,11446,10891
30,6401,7524,48240,47123,11168,11039
29,6345,7677,44304,41535,11570,14515
29,6367,7649,39479,41450,11546,11946
30,5991,7608,44302,43629,11251,10945
29,6344,7546,38867,46806,11531,12130
30,6040,7555,40017,42079,11375,14102
29,6326,7553,38019,43414,11314,11716
30,6534,7649,42555,46241,12515,12688
30,6422,7577,38508,41670,11787,11219
30,6340,7490,39828,44108,11093,13709
30,6391,7658,43524,47169,10918,10911
30,6345,7550,38717,44531,15594,11619
30,6306,7651,37927,42983,11468,10807
29,6315,7564,44773,46025,11962,13108
29,6317,7625,38940,43300,11283,16262
30,6409,7610,43149,41788,12068,11861
30,6024,7660,39295,43330,11378,11731
30,6543,7650,44257,47034,11165,15210
29,6339,7606,39027,42776,11275,12137
29,6299,7535,38013,42693,11128,11483
29,6377,7597,42504,46737,11414,11427
30,5899,7542,40407,42619,12781,16188
29,6386,7571,39063,44406,10819,11850
29,6307,7662,42490,46768,11542,12057
29,6035,7600,39175,45940,11211,11537
30,6388,7647,39732,44063,11085,15010
29,6302,7579,38621,41909,14700,12046
29,7319,7612,41487,47269,11052,11266
29,5930,7594,38405,42679,10878,11564
30,6852,7591,41280,42972,11536,17848
30,6042,7501,42256,45796,11255,10971
30,6284,7613,38591,43123,10778,11405
30,5937,7670,37954,42235,11173,11772
29,6274,7556,41905,47191,11654,13467
29,5842,7638,38580,42561,12249,12079
30,6311,7472,38405,43358,12707,13253
30,6346,7640,42895,44673,11061,11160
30,6308,7550,37667,45954,11291,13904
29,5806,7613,37870,43164,11805,13532
30,7094,7700,39454,42643,11056,11574
29,6088,7575,44609,47996,11174,11248
29,6310,7601,40845,46286,11458,13707
29,5820,7631,39632,43420,15109,10873
29,6614,7705,41604,46198,11906,11984
30,6735,7796,37451,45967,11501,10813
29,6464,7699,38028,43322,11415,16799
29,5626,7686,43681,44739,11564,11146
29,6844,7693,39256,47038,11385,10920
29,5925,7689,38702,44529,11087,11420
30,6398,7606,38133,42165,12905,14876
29,5817,7549,43133,46366,11289,11476
29,6929,7629,38338,44863,10890,11479
29,6365,7613,38877,47257,11351,12979
29,5912,7576,41989,48066,11434,13296
29,6331,7564,38805,42514,10943,11318
30,6261,7562,39658,41611,11220,11360
31,6009,7700,46464,44095,11143,11149
30,6217,7694,38588,46231,16057,13641
29,6237,7585,37563,41899,11344,11623
29,6133,7628,39234,41489,11383,10668
29,6329,7620,44230,48280,11626,14608
30,5487,7658,38484,43411,11959,13944
30,6628,7552,38272,41707,11584,10940
29,6248,7650,43052,46463,13096,13068
29,5891,7590,40677,45403,11559,10987
29,6421,7590,38844,41926,11728,13885
29,6174,7570,42299,45610,14726,13849
29,6155,7626,38385,41783,13624,10950
29,6385,7596,39668,43585,11624,11295
29,5529,7569,38404,42860,12425,13277
30,6568,7647,42156,48199,11782,11701
30,6219,7611,38569,41449,11211,10697
29,6046,7575,39847,44350,11336,11037
30,6299,7649,42634,46278,15848,13323
30,6185,7585,39009,41910,13002,11479
30,6026,7600,37848,42431,13367,15157
30,6297,7634,43009,48377,12446,11342
29,5911,7621,38225,42644,13176,14612
30,6270,7558,38079,42937,12498,11103
29,6261,7617,39093,42579,12352,11101
29,5618,7553,43460,47274,12746,11373
29,6190,7646,39253,44040,12109,14435
29,6500,7558,42923,43184,12177,10773
30,5987,7594,43496,46617,12467,10930
29,5869,7658,39934,42480,11941,11354
29,6728,7604,38793,42691,12799,13748
30,6665,7643,42289,45751,11809,11555
29,6381,7731,38073,43775,10994,10623
29,6132,7657,40079,43202,14522,11447
29,6578,7493,40902,42975,11878,13333
29,7991,7644,37629,47157,11124,11709
30,6110,7696,37300,42965,11275,16767
30,6205,7673,39352,42662,11005,10868
30,6063,7744,42554,46922,11399,13408
29,6264,7648,41372,42507,11085,14838
29,6143,7623,37797,42676,11289,10868
29,6097,7621,44202,47211,10969,11385
29,6383,7643,37948,42106,11232,15944
29,6191,7542,39534,43170,11666,11782
29,6285,7595,41297,44954,11950,11451
30,6211,7622,40440,48303,11564,11464
29,6023,7686,38095,43556,11823,13897
29,6302,7556,39097,44540,11229,11516
30,6227,7646,43301,48134,10881,11672
