noop,registration-minimal,registration-mappings,deregistration-minimal,deregistration-mappings,fork-simple,fork-fastcall,vfork-simple,vfork-fastcall
27,1468,3898,6686,7478,41571,44121,16751,11887
28,1473,3860,6491,7617,40407,43436,18724,11458
28,1470,3991,6548,7764,43816,53491,16630,11930
28,1469,3889,5266,7451,44709,1645385,17202,12822
28,1464,3787,6688,7594,43152,50616,17019,11772
28,1475,4073,6554,7593,48113,46030,16172,11300
29,1712,3787,6786,7663,45022,44018,18297,16046
28,1552,4099,5992,7634,41622,46986,17480,11843
27,1472,3731,5470,7503,43312,44226,17352,11493
27,1480,3631,6703,7592,38902,46937,16004,11432
28,1467,4072,6722,7523,38923,48945,22512,11788
28,1483,3717,6623,7617,45412,49099,18513,11654
29,1471,3882,6656,7569,39540,45692,16049,12623
28,1472,3933,5569,7609,39040,47982,17308,11448
28,1744,3861,6665,7415,43171,46721,18181,11404
28,1552,3999,6008,7537,41473,46180,16536,11188
28,1471,3856,5400,7558,46322,52545,15958,10969
28,1479,3724,6585,7454,40612,47018,16489,11901
29,1486,4011,5502,7530,39431,55057,16090,11288
28,1485,3835,5520,7702,46996,175430,16537,11538
28,1468,3780,6681,7581,40922,84013,15609,11730
27,1474,4076,6719,7502,40447,60654,15506,13674
28,1696,3750,6748,7562,43388,67531,16240,11791
28,1577,4103,6054,7563,45233,62016,17606,11720
28,1468,3818,6593,7464,42271,69314,17096,11815
27,1479,3783,6670,7497,43400,66904,19381,11314
28,1470,3984,6747,7550,39132,64919,18617,11034
29,1477,3794,6594,7389,40764,67679,13810,12293
28,1466,3888,5406,7472,42587,70343,12554,11813
28,1471,3983,6623,7381,39587,66389,15012,11359
28,1702,3851,6729,7690,38770,71876,13842,11815
28,1558,3947,6004,7434,44184,65850,12962,11307
27,1472,3883,6713,7505,38959,70229,13015,11832
29,1477,3750,6557,7443,39688,73895,11895,11722
28,1473,4015,6796,7563,43572,54137,11759,11567
27,1482,3851,6680,7571,41174,53437,11492,11279
28,1461,3812,6646,7572,42572,50311,11880,12199
27,1471,4024,6559,7575,39159,48266,12167,15407
29,1700,3737,6579,7350,39262,48028,13006,12541
28,1560,4004,6551,7380,43321,53495,12493,11973
29,1464,3758,6702,7473,40660,49038,12504,11270
28,1487,3770,6675,7554,39662,49377,15359,12025
28,1469,4105,6552,7490,44242,53463,20088,11855
28,1473,3732,6527,7498,41390,50425,11336,11844
27,1471,3835,6703,7490,44023,54821,14542,12240
27,1477,3996,6532,7470,43104,49739,13448,11856
29,1701,3844,5572,7721,39900,51152,12076,11648
27,1550,4012,6397,7518,41463,53680,12642,12163
29,1466,3834,6772,7642,42584,47266,11800,11455
27,1487,3743,6613,7600,39426,48560,11758,11627
28,1467,3924,6683,7590,39193,50641,12971,10832
28,1476,3856,6542,7747,45022,47054,12111,11619
27,1473,3855,6628,7638,38762,47194,12473,13323
27,1475,4090,6701,7606,39028,53830,12310,11707
28,1719,3735,5319,7556,43149,47089,13064,11989
28,1556,4113,6596,7516,39895,45912,13140,11640
28,1472,3704,6580,7628,43378,47549,13290,12135
29,1484,3766,6700,7579,39290,45629,13062,12217
27,1472,4074,6514,7618,38511,46927,12992,11918
28,1484,3760,6468,7555,42592,51054,13125,11604
28,1489,3824,6692,7638,38653,47032,13275,12232
28,1490,3997,6509,7472,38940,50161,12824,11597
28,1701,3845,5464,7467,41092,47757,12724,11632
28,1559,4019,6048,7667,39182,44179,15921,11186
28,1480,3897,6528,7532,39763,50663,11472,11398
28,1470,3806,6605,7412,43610,44976,12450,12129
27,1490,3942,5458,7603,39711,45193,11062,12102
29,1484,3894,5301,7507,39199,49514,11738,11920
29,1478,3762,6803,7485,42069,45969,11937,15515
28,1480,4096,5482,7743,38812,46602,10914,11672
27,1702,3763,6578,7475,38600,47621,11675,12020
28,1554,4066,6612,7479,42795,44768,11736,11707
27,1476,3774,6747,7631,39248,47934,10847,11399
29,1480,3746,6571,7552,38988,48428,11549,11046
28,1470,4091,6697,7498,42633,44674,11184,11342
27,1474,3759,6700,7698,38933,45115,12614,11896
28,1473,3861,6637,7657,43309,51133,11571,12558
28,1471,3942,6705,7432,41506,44873,12236,11548
27,1732,3847,6688,7583,39763,45886,16533,12229
27,1554,4012,6050,7590,44427,48525,11137,11802
27,1462,3898,6613,7432,44511,44335,12493,11376
28,1478,3725,6560,7470,39874,45802,11507,11584
28,1480,3897,6753,7796,43876,48616,14955,11950
28,1487,3850,6680,7492,38653,44982,11290,13845
27,1477,3817,6386,7620,38869,46486,10750,11989
27,1462,4047,6736,7382,42838,44532,11307,11705
28,1691,3742,6641,7528,38627,44226,11789,11847
28,1551,4119,6008,7476,39078,47791,11688,11507
28,1469,3739,6667,7405,42388,44351,11165,11993
28,1490,3758,5588,7544,38513,45216,11451,11783
28,1472,4019,6739,7672,40088,53638,11709,11749
27,1470,3799,6691,7462,43036,51132,12850,12315
28,1466,3779,5427,7601,38912,45713,11702,11629
27,1481,3869,6736,7693,39911,50788,11639,11642
28,1719,3810,6721,7585,42657,50446,12979,11737
28,1558,3945,6573,7545,38253,50908,11741,11900
27,1477,3726,6706,7459,43757,52007,13714,11842
28,1475,3866,5474,7707,38823,49352,11168,11794
27,1465,3968,6624,7585,39564,50867,13277,11762
29,1463,3911,6683,7635,43241,49854,12124,15070
28,1470,3780,6580,7325,42212,45959,16482,11890
30,1475,4123,6547,7464,42026,46911,11983,11792
28,1744,3748,6746,7642,42775,52734,11472,12371
27,1566,4123,6001,7726,38684,44267,12329,11169
29,1474,3704,6725,7597,39549,49845,11572,11590
28,1479,3709,5421,7487,43080,50442,11713,11413
29,1497,4098,6659,7567,39580,48315,11037,11724
27,1469,3691,6648,7658,39083,48083,13035,11661
27,1472,3930,5471,7505,43014,47978,11318,12200
29,1475,3987,6632,7457,41042,45199,11466,11746
28,1696,3902,6591,7513,38741,48782,11693,11154
29,1558,4056,6554,7589,42991,43964,12723,11520
27,1474,3776,6594,7622,39050,44848,12482,11510
28,1489,3864,6694,7359,39842,47442,11009,11070
28,1480,3976,5443,7545,43129,46922,13300,14270
28,1493,3882,6706,7531,39171,44083,10793,11643
29,1474,3691,5501,7695,43125,47894,13135,11996
28,1477,4159,6717,7566,40651,43418,12010,11658
27,1731,3814,6647,7555,40127,46177,11982,11227
27,1556,4087,6526,7503,43151,48244,16143,11672
29,1479,3708,6685,7421,40866,44070,12012,12030
28,1469,3822,5482,7600,39766,44756,12920,11652
28,1483,4015,6760,7613,44720,50453,12804,11970
28,1473,3743,6656,7544,42369,47603,13789,11642
28,1471,3793,6647,7629,40929,44829,12486,12173
28,1466,3917,6709,7563,45401,47124,12101,11769
28,1716,3932,6711,7476,39771,44138,12216,11977
29,1554,3837,5993,7435,44638,47762,12198,11499
28,1480,3792,6624,7574,41529,44146,12686,11816
28,1483,3887,5501,7575,38726,44754,12711,11906
29,1472,4020,6521,7529,38844,49107,13274,16450
27,1475,3895,6681,7382,46098,43723,10833,12023
28,1467,3806,6770,7357,39480,43738,13947,12426
28,1469,4087,6626,7559,38412,49072,11064,11315
28,1725,3814,6828,7379,43695,43988,13529,12118
28,1553,3962,6038,7453,40681,44218,12694,12064
29,1495,3811,6739,7581,43325,48703,12296,11429
28,1484,3807,6581,7508,38757,44665,12446,11650
27,1476,4078,6517,7524,39132,46425,14609,11532
28,1475,3915,5426,7311,49356,47913,13302,11014
28,1494,3828,6626,7624,41964,43814,11779,12662
28,1470,4014,6646,7518,38764,47727,12226,11945
28,1714,3928,5427,7493,43503,47904,11986,11363
27,1562,4012,6596,7453,43823,43029,13104,11557
28,1488,3806,6685,7637,40726,44339,12213,11459
29,1473,3838,6668,7574,43349,54621,13048,13662
29,1485,3970,6657,7673,40182,46118,12643,11557
28,1472,3894,5552,7541,41217,46291,13238,11573
28,1472,3774,6734,7664,43410,44704,13075,11466
27,1475,4127,6621,7699,38350,46584,11524,11045
28,1695,3785,6698,7562,38909,48400,12798,12023
28,1562,3964,6354,7563,44337,43690,10721,11815
28,1470,3858,6760,7468,38921,45662,12772,11529
29,1471,3794,6636,7650,37918,52058,12223,11647
28,1471,4044,6684,7361,42374,45163,12428,11419
29,1494,3749,6487,7478,40791,44011,15207,11918
27,1473,3867,5309,7574,42610,47795,14216,11730
30,1500,3875,5527,7455,39571,48185,12519,11675
28,1693,3937,6651,7558,39166,43672,13006,11611
27,1555,3950,6646,7442,45268,48894,13175,11768
28,1478,3835,6633,7416,39256,44257,12801,11538
28,1488,3901,6705,7463,38659,45807,12674,14923
29,1475,3821,6609,9000,42358,49327,12343,11760
28,1496,3930,6600,7490,42064,43119,13158,11236
28,1478,3788,6652,7443,39011,43418,12340,11744
27,1486,4090,5345,7518,42921,48861,12564,11883
28,1715,3766,5524,7434,41676,42685,12729,12087
27,1555,4006,6286,7572,41363,46340,11998,11305
27,1484,3911,5500,7475,44426,43268,12708,11635
27,1458,3832,6646,7373,38617,45724,10643,11328
29,1471,4116,6666,7436,38521,47208,13568,11121
29,1481,3788,6771,7552,46871,43289,14003,13460
28,1470,3886,6636,7699,39304,43494,12367,12469
28,1500,3906,6582,7583,38717,50686,12232,11329
29,1726,3801,6676,7617,42758,43758,11368,11621
28,1553,4093,6635,7476,43103,43188,16262,11780
27,1487,3741,6681,7516,42095,48635,12944,13379
28,1475,3834,6680,7500,40269,45409,13029,11460
29,1475,4013,6625,7735,39213,44747,13159,11102
28,1469,3925,6700,7359,45295,48248,13406,11511
29,1479,3720,6697,7523,40196,44764,12374,12111
29,1476,4120,6642,7591,40422,46450,12633,11275
27,1743,3771,6618,7523,42148,47828,12382,11358
28,1551,4010,6064,7552,42216,47144,12075,11072
28,1474,3917,6620,7610,41503,45428,13020,11680
28,1467,3731,6814,7330,43669,48238,13233,12822
28,1477,4146,6705,7471,39408,44700,13084,11497
28,1479,3822,6663,7608,42227,43237,13004,11348
28,1469,3835,6643,7623,43771,47618,12762,11777
28,1472,3960,5549,7511,40336,44892,12098,11723
28,1697,3755,5588,7599,38804,48809,12999,11378
28,1555,4071,8667,7464,45630,43542,12267,11137
28,1493,3767,6260,7480,38830,44500,12282,15824
29,1481,3864,6187,7369,38047,47422,16333,11710
29,1478,3988,5515,7467,43492,44772,12697,11768
28,1470,3839,5523,7458,41591,43448,13440,11573
29,1483,3778,6239,7672,42945,47521,12547,11432
28,1482,4100,5512,7611,39549,44025,12132,11334
28,1702,3774,6243,7521,39614,44130,12383,11918
28,1542,3977,5935,7663,46662,46879,12795,13782
28,1470,3844,6211,7718,138251,43563,12747,11100
28,1474,3806,6140,7617,65089,43537,13914,11907
28,1472,4075,5604,7585,63282,50172,12872,11671
27,1474,3764,6218,7534,58218,47498,10444,11239
29,1508,3841,6289,7729,58280,47038,13873,12617
28,1473,4061,6202,7409,65126,55007,10784,11419
28,1696,3764,6222,7731,60241,49255,13342,11483
28,1560,4000,5938,7401,59164,46907,11887,14315
28,1475,3822,6202,7621,69504,50618,12372,11743
28,1478,3812,5531,7492,62215,46746,12359,11649
30,1486,3950,5272,7436,61253,49423,12291,11670
28,1473,3872,6153,7705,71481,47112,12125,11281
28,1466,3735,5572,7522,58562,48656,15597,11862
27,1473,4146,5544,7766,66705,51607,12485,13247
27,1707,3741,5524,7654,68051,45266,12102,11617
28,1551,4007,5824,7711,60346,43514,12835,11838
29,1480,3800,6176,7364,69911,52064,12655,11582
28,1472,3802,6178,7455,56846,45830,16614,11848
28,1476,4086,5323,7517,58523,47911,12097,11446
28,1473,3770,5447,7712,68168,53664,12237,12379
28,1476,3836,5497,7453,56778,48450,12117,11887
28,1473,3944,6757,7433,57057,46324,13210,11570
27,1721,3690,6802,7467,71526,52015,13968,11427
28,1559,3999,6599,7525,58519,49810,12712,15037
28,1472,3845,6625,7444,59744,47919,11703,11648
28,1488,3807,6664,7932,64959,48868,11023,11937
28,1482,3913,6608,7441,58052,44447,13155,11371
28,1472,3868,6739,7390,58010,46534,12608,13726
27,1469,3744,5430,7779,68452,47641,12367,11708
29,1490,4131,5462,7603,61018,44334,12656,11858
29,1724,3737,6922,7559,58069,47574,11803,12035
29,1549,3976,5992,7460,67333,44777,13041,11914
29,1488,3782,6646,7639,58700,44688,16635,11640
28,1476,3704,6667,7478,61681,47886,13138,11699
28,1471,4108,6610,7641,68119,44349,12979,11648
28,1482,3817,6844,7649,58210,46345,14784,11271
28,1471,3842,6868,7569,65859,49454,12348,12530
28,1467,3950,6628,7495,60159,44007,12592,12006
28,1718,3782,6740,7543,58084,43748,12686,13930
27,1546,4091,5990,7592,65608,49239,12589,11227
28,1472,3808,6615,7572,56721,44931,12816,11570
29,1469,3829,6603,7431,57633,46685,11010,13490
27,1486,3928,6725,7377,67173,48928,12835,11334
27,1478,3869,6656,7403,57154,43515,11179,11623
27,1485,3777,6632,7452,59170,45542,13194,11809
29,1463,4105,6753,7572,63835,47769,12071,11368
28,1720,3745,5556,7539,59848,43309,13088,11599
28,1566,3951,6634,7617,57048,46122,13028,11341
28,1469,3861,6603,7773,65928,48466,11913,11673
28,1472,3826,5680,7466,45695,43855,12170,12042
28,1475,4134,6650,7651,47635,47650,12387,11528
28,1471,3707,6804,7542,51803,44967,17083,11755
27,1467,3923,5392,7475,46218,45023,12140,11807
27,1466,3968,5545,7874,44150,48754,12581,11464
29,1714,3687,6710,7591,48129,44808,12256,15082
30,1578,4081,5998,7546,42916,46546,12706,14462
28,1468,3742,6690,7499,48274,49005,12171,11223
28,1476,3824,6749,7468,43186,48524,13962,12450
27,1472,3931,6598,7517,44461,46626,13771,11654
28,1475,3881,6628,7409,45902,47985,11149,11247
28,1471,3792,5544,7666,44526,46281,13423,11353
27,1482,4112,6750,7459,45258,49663,10888,11505
28,1717,3763,6768,7521,47850,49458,12946,11694
28,1546,3947,6042,7597,41211,44536,12976,11580
29,1471,3881,6712,7566,40374,44348,12644,11650
27,1471,3739,6789,7587,44117,48539,12703,11107
28,1473,4120,5491,7529,39200,45203,12578,11615
28,1487,3783,5435,7474,39942,46893,13685,11172
28,1475,3915,6728,7619,45465,47257,11956,12461
28,1467,3856,6613,7566,42718,45061,12295,14586
28,1734,3739,6696,7671,40127,47436,16175,11834
27,1557,3923,6041,7401,44307,46018,12349,11345
28,1474,3768,5481,7534,40008,44137,12193,11312
27,1480,3917,6709,7554,39387,47998,12322,11908
28,1475,3984,6660,7735,43348,46301,12598,11348
29,1463,3895,6734,7570,42163,44590,12743,11115
29,1478,3746,6546,7537,43442,48505,12948,11738
28,1487,3983,5395,7546,39908,43935,11223,11420
28,1723,3687,6748,7603,40463,45293,13373,11616
30,1556,3998,6605,7501,43472,51786,10467,11537
29,1470,3872,6664,7566,46208,49061,12988,11274
29,1468,3706,5477,7572,45317,46213,11939,11202
29,1465,4095,6699,7503,46911,49392,12844,11618
28,1470,3757,6581,7309,38188,43934,14008,14251
28,1486,3610,6636,7590,39313,44864,11809,15311
28,1480,4048,6801,7472,45296,47393,12148,11886
28,1694,3761,6682,7451,38852,43950,12510,11246
27,1541,4059,6008,7451,39604,44083,12051,11678
28,1463,3743,6622,7335,46233,47490,15780,11936
28,1476,3914,6620,7485,41596,43494,12982,11592
28,1466,3992,6717,7480,42476,44580,12534,11612
27,1466,3859,6580,7665,43036,47454,12625,11576
28,1470,3789,6641,7403,39220,44107,12439,11979
29,1480,3996,6633,7625,39622,52002,12683,12058
29,1717,3751,5455,7747,42443,45400,12864,12476
27,1547,3947,6576,7554,39387,46670,12502,11485
28,1474,3817,6746,7545,42911,47613,12499,11208
28,1476,3784,6693,7403,39136,43571,10705,13426
27,1474,4022,5547,7498,39106,45623,13900,11438
27,1471,3710,5540,7495,43244,51794,14397,11556
28,1475,3803,6680,7555,39942,44084,13263,14862
28,1482,4048,6712,7489,38896,46786,12197,11574
28,1728,3845,6614,7419,43731,48620,12544,11772
28,1552,4059,6641,7709,38701,45194,11947,11954
28,1468,3717,6660,7559,39876,44396,12576,11551
28,1470,3811,5546,7347,45382,47803,12371,11247
28,1487,3899,6682,7269,40016,43738,12091,12171
28,1469,3572,6797,7335,39051,45291,16401,11841
28,1463,3839,6728,7614,44951,47260,12178,11881
28,1475,4057,6649,7562,42723,43983,12871,11653
29,1718,3816,5553,7686,39565,44251,13144,16579
28,1566,4062,6523,7761,42247,49562,12801,13085
29,1473,3787,6682,7619,40655,43388,12964,11889
27,1473,3750,6708,7569,39827,49329,11086,11405
28,1480,4129,5486,7738,42600,45078,13399,11465
27,1477,3813,6718,7470,41184,44515,12486,15201
28,1467,3760,6707,7311,45410,50236,13119,11807
28,1476,4039,6596,7325,44376,50992,12473,11597
28,1713,3613,6592,7671,42098,46794,13329,11607
28,1568,4072,6027,7562,41304,52779,12687,11216
28,1474,3779,6738,7684,39845,43632,12694,11147
28,1468,3872,6689,7496,39024,43209,12484,12076
29,1469,3929,6579,7621,45814,49927,12522,11386
27,1470,3787,6727,7489,38596,43580,12103,11404
28,1476,3822,6592,7458,39342,43814,12335,11905
27,1474,3998,5595,7521,42646,46979,15823,13247
28,1708,3843,6744,7594,40911,43729,11097,11650
28,1559,3980,6535,7349,40173,45799,11668,11852
28,1476,3868,6748,7658,43710,47450,11328,11902
28,1486,3740,6765,7536,39083,44129,12901,11344
28,1470,4047,6761,7758,40185,44099,11325,11410
29,1491,3745,6702,7625,42751,47460,11892,13529
29,1467,3768,6787,7674,39519,46900,12817,12750
27,1473,4032,6879,7555,38773,47790,11044,11380
28,1704,3809,6757,7389,44313,43259,12277,11066
27,1547,4028,6010,7749,38973,44087,11009,11721
28,1472,3789,5404,7270,40122,47259,12336,11355
28,1464,3913,6598,7409,40826,45991,10886,11987
27,1471,3986,6566,7543,40656,43923,11043,11113
28,1470,3684,5329,7469,44054,47896,11584,13159
28,1466,3894,6663,7521,39759,44559,11895,11519
28,1467,4028,6737,7422,39863,43990,12731,11320
28,1711,3848,6730,7641,45469,49860,12981,11765
28,1545,3979,5988,7589,39202,43882,12839,11070
30,1482,3909,6671,7627,39866,43939,15272,11711
28,1468,3789,5540,7366,43480,48069,12668,11517
27,1487,4169,6711,7464,40101,44705,11215,14634
28,1476,3787,6755,7429,38320,45539,11005,11611
28,1485,3732,5640,7652,42996,47442,11341,12000
28,1479,4055,6744,7691,42380,44401,11672,11351
27,1692,3736,6698,7813,43009,43123,12724,12074
28,1560,3902,6015,7654,41849,49211,10800,11704
27,1486,3817,5540,7482,40055,46789,11931,11560
28,1469,3841,6673,7611,39600,48717,11251,13909
28,1471,3936,6543,7834,44070,45334,11689,11671
28,1480,3755,6754,7593,40151,44500,11386,11130
28,1477,3836,6544,7606,43760,50384,11180,12030
28,1486,3908,6652,7541,39628,46429,11262,11665
28,1711,3839,6795,7550,39674,43791,11963,12420
28,1557,3979,6028,7677,42663,47384,11146,12119
27,1470,3885,6758,7565,39604,43899,12811,11138
28,1470,3786,6610,7498,39001,44313,15157,11648
28,1474,3987,6624,7629,41910,50812,12394,14393
28,1470,3794,6804,7682,38656,44640,15843,11509
28,1476,3798,5531,7640,39708,44198,12250,12536
27,1481,4116,6836,7611,42645,47584,12251,11499
27,1719,3731,6618,7456,40531,45828,11997,11370
28,1564,4052,6584,7641,38787,45651,11635,13165
28,1467,3819,6646,7431,44245,47972,12480,11382
28,1478,3888,6672,7477,42426,47197,10652,11532
28,1472,3993,6805,7463,41387,46152,12910,11559
27,1464,3749,6714,9806,47446,52602,12137,11434
28,1476,3832,6859,7489,43632,49624,11933,11406
28,1476,4046,5513,7590,42098,45359,12628,11169
28,1726,3835,6752,7517,44131,51094,12951,11080
28,1570,4006,6621,7464,41364,43640,12437,11428
29,1474,3845,6703,7525,40506,45118,12507,11643
27,1465,3769,6557,7657,41544,47648,13449,12755
28,1476,3930,6601,7575,38970,46680,11950,15694
28,1469,3774,6580,7564,45083,47930,12544,11811
28,1475,3646,6709,7569,39369,44371,12264,12492
28,1469,4021,6711,7580,39142,43269,15076,13675
28,1713,3740,5546,7472,43051,51735,12370,11923
27,1551,4133,6584,7502,40934,42748,12772,11906
27,1468,3626,6486,7639,39301,43656,12775,12663
28,1474,3818,5316,7529,46855,47222,11444,12463
28,1470,3990,6669,7601,42945,46172,13259,11949
27,1466,3748,6633,7496,40203,45739,10810,11962
29,1465,3819,6600,7426,41940,47503,12494,12067
28,1470,3982,6681,7667,38545,146335,11728,11866
28,1705,3860,6669,7553,39140,46557,10858,13754
29,1565,4016,5983,7319,42831,51908,11753,11826
29,1472,3872,6691,7618,39239,44797,12722,12026
28,1489,3726,6723,7645,39205,48614,13219,18384
27,1472,4038,6710,7553,43930,44328,11536,11148
28,1481,3853,6721,7531,41125,44655,13259,13720
29,1469,3746,5527,7504,43718,48261,11844,12623
27,1470,4100,5533,7526,39082,44023,12862,11261
27,1703,3710,6731,7526,39120,43094,12201,11159
28,1558,4097,6042,7500,44585,48003,11844,11674
27,1466,3769,6619,7608,40132,44220,14045,11488
27,1488,3708,6618,7677,39269,44793,11666,11966
29,1460,4070,6693,7518,42752,48335,12039,11569
28,1475,3743,6709,7568,41375,43483,11304,11146
27,1480,3819,6604,7924,39175,44770,12740,11314
29,1476,4008,6455,7453,42285,47812,10775,11489
28,1714,3709,6580,7575,39591,44371,11901,14903
28,1551,3977,6236,7501,39159,43684,11421,11717
27,1462,3889,6736,7564,42960,47689,11695,14208
30,1472,3776,6618,7424,38249,45032,13568,12973
28,1487,3934,5341,7609,39634,46676,11056,11249
27,1468,3896,6674,7508,42937,47765,11751,11982
28,1472,3765,6702,7498,39965,46548,12277,11355
28,1475,4090,6642,7493,39356,48834,11214,11530
27,1721,3736,6639,7608,43808,54045,13221,11540
27,1557,4145,5935,7544,39324,49693,12626,12055
28,1476,3777,6674,7591,43020,51811,11909,11343
27,1473,3754,5620,7411,39736,45047,12540,11144
27,1467,4042,5789,7476,39192,46518,14108,11006
28,1473,3866,6770,7400,43508,52439,12911,11365
27,1473,3821,6620,7418,39892,43467,12726,12292
28,1478,3995,6793,7549,39481,44309,13235,11743
28,1734,4000,6704,7757,42789,50226,16967,11845
