noop,ycall-registration-minimal,ycall-deregistration-minimal,fork-simple,fork-ycall,vfork-simple,vfork-ycall
29,6627,7627,39085,45639,14070,14208
30,6558,7704,41282,46699,14015,11943
29,6654,7638,39325,41646,11952,12520
29,6530,7616,42953,42178,12297,11956
30,6425,7713,40401,45878,12618,11444
30,6789,7587,38760,42543,12330,11888
30,6461,7634,43140,41585,12187,12235
30,6690,7722,44136,44617,12446,12094
30,6596,7496,42061,45338,12868,11837
29,5638,7618,40102,41566,14810,15105
30,7166,7577,46128,41176,12681,11581
29,6838,7648,40858,48004,11832,11864
30,6655,7672,39673,42101,13050,11404
30,6744,7711,47094,45980,12068,11390
30,6614,7603,41512,46967,13147,12174
30,6791,7673,40873,47614,12450,12228
30,6657,7470,44977,44455,11872,16273
30,6689,7652,47346,45163,14390,12590
29,6695,7595,42700,48454,11745,12053
30,6718,7596,43242,42234,11908,12756
30,6771,7633,45102,42852,12447,12754
30,6576,7521,42274,43872,12314,12488
30,6398,7641,42415,45768,12100,12099
29,6675,7448,39839,41462,12030,12199
30,6503,7452,43655,44575,12353,11713
30,6658,7671,46015,45921,12294,12202
29,6543,7586,40176,41650,11779,14570
30,6601,7697,45364,42213,15726,12087
29,6549,7631,45026,41994,12653,11787
29,6500,7625,40042,45967,11997,13976
29,6498,7613,39633,43466,13014,12572
29,6860,7644,47624,41792,10883,17782
30,6653,7644,41928,45962,12939,13683
29,6434,7504,42249,41964,14085,12779
29,6546,7637,50312,43270,11550,12650
30,6704,7479,43702,41762,11919,12728
30,6546,7619,40400,44541,12379,13539
30,6547,7616,45613,41802,12039,16025
30,6389,7570,43745,42417,13609,12244
30,6670,7525,39023,44819,12665,12387
30,6625,7703,41265,41527,13591,12725
30,6506,7491,43827,42292,11944,12673
30,6496,7651,40485,41412,12304,13902
30,6547,7585,40540,46668,12472,13560
30,6330,7715,39329,42123,11221,13797
29,6813,7673,43570,42595,15899,13546
30,6392,7702,46147,45605,12261,13183
29,6552,7560,38169,41700,11558,18089
30,6533,7667,44656,42138,16905,13917
30,6553,7597,42883,45833,14343,12607
29,5774,7577,41391,43184,12778,12904
30,7545,7555,39602,42030,12473,12427
30,6448,7595,45511,41855,13001,12068
29,9905,7680,40069,45916,12285,12620
30,6416,7563,40979,41635,12717,12789
29,6745,7522,44357,42088,12035,13158
29,6716,7563,39037,45390,12788,13165
29,5639,7646,38268,42458,12422,12788
29,7330,7550,45780,41810,12509,12400
30,6715,7560,42986,42183,12838,12679
29,6491,7653,39406,45315,13280,12356
29,6680,7536,41082,41479,11820,12370
30,6432,7650,45733,42700,12595,12777
29,6646,7608,39650,45219,14162,16544
29,6593,7584,47049,41948,15636,12432
30,6530,7627,40663,42733,11542,16942
30,6501,7640,46741,41953,13684,13761
29,5926,7725,43400,45812,11477,12358
29,7188,7541,42630,41409,13163,14052
29,6550,7587,45486,43279,12186,12900
30,7129,7667,45607,45774,12647,12684
30,6830,7616,40488,41804,12185,12812
29,6592,7637,39491,41944,12319,12451
30,6615,7704,44770,42055,12195,12230
30,6790,7644,41061,45811,12285,12592
30,6771,7649,37435,41994,11832,12887
30,6679,7515,44068,42014,13575,12427
29,6738,7693,38937,45098,13195,12969
30,6397,7491,40430,41112,12680,16398
29,6625,7535,41752,42883,14569,13084
30,6651,7630,43167,41804,11886,13029
29,6376,7493,40220,45163,13215,12630
30,6480,7596,42920,40800,15729,12876
29,6787,7609,43658,40599,11703,12334
29,6201,7620,39428,43306,14546,13024
29,6520,7592,41553,41465,12227,12296
29,6410,7716,42174,42220,12971,12388
30,6658,7569,48141,42158,12945,12468
30,6609,7614,46467,45322,12229,12818
29,6466,7558,40850,43074,12119,13073
30,6584,7652,45417,42709,12372,12730
29,6873,7636,44707,45947,11713,12710
29,6704,7573,41695,44339,12453,12231
29,6748,7662,43237,42796,12602,14870
29,6524,7624,47395,41470,12892,14708
29,6743,7595,39362,47418,14209,12472
30,6698,8141,41147,45341,11787,11303
30,6366,7662,44704,43862,13390,11161
29,6547,7625,40116,49173,13060,11597
29,6885,7606,38560,43427,12774,11444
29,6448,7671,42700,43214,16523,11850
30,6421,7549,43468,43998,11851,12635
29,5642,7657,38893,48955,13432,13918
29,7110,7603,45043,42118,11682,12534
30,5767,7635,44882,41960,12666,12966
29,7476,7566,39098,46846,12379,12319
30,6367,7746,43824,42659,12013,11446
29,6514,7571,45469,42705,12699,12179
30,6722,7702,41111,43349,12436,12335
29,5739,7504,42335,47199,11888,14389
29,7338,7615,41350,45724,11631,13660
29,6721,7578,42563,44637,13790,13243
30,6789,7570,40417,46335,12817,12314
30,6481,7596,40860,43149,12224,12096
29,6733,7669,44301,42038,12810,11843
30,6761,7661,43373,42190,12055,12653
29,8694,7637,39191,46575,12524,15189
29,5767,7649,39007,42501,12978,10943
29,7140,7622,45118,41442,12168,10668
29,6545,7594,41026,45370,12134,11066
29,6656,7509,39465,41947,14155,14933
30,6483,7609,45640,41444,12345,14293
29,6737,7717,39586,43233,16667,11126
30,5933,7638,42542,47868,13246,10875
29,6865,7717,42699,41871,12963,13680
29,5953,7667,44495,41994,12753,14313
30,7349,7487,41114,45804,11865,11747
30,6891,7614,43036,44422,14139,10906
29,6503,7629,44075,42300,11944,14286
30,6614,7655,38836,41666,12864,10882
30,5825,7651,41457,49158,13763,11267
29,7553,7621,40728,46513,12262,11188
29,6455,7613,43346,43379,13120,14532
30,6757,7589,41552,52152,11704,11647
30,6576,7628,40205,43900,12746,12504
29,6837,7642,44415,45076,12441,12130
29,6694,7619,41101,42554,12887,14609
30,6622,7652,39070,45906,16053,11368
29,6440,7662,38942,44486,11245,11676
30,6643,7748,47233,43867,14134,10997
30,6242,7689,39339,44467,11346,18402
30,6600,7664,39308,41554,14197,11138
29,6340,7632,45048,41651,12227,10859
29,6437,7748,45743,44098,14061,12457
31,6643,7721,41349,46346,12397,14932
30,6305,7577,41182,41868,12322,10989
29,6416,7676,42987,42508,12719,11386
29,6693,7591,40817,46298,12732,11262
29,6207,7699,40573,42004,12809,14374
30,6725,7711,43441,42056,12184,15556
29,6756,7569,38722,41475,12502,11236
29,6650,7669,46582,46629,11993,11570
30,6817,7672,38752,42447,13491,16424
29,6515,7620,42998,43504,12427,11732
30,6603,7651,40455,46215,13351,11057
29,7063,7589,42007,43122,17435,11254
30,5503,7562,45853,41739,11280,18318
29,7403,7566,41979,42073,14077,10705
29,6849,7733,39155,45836,15338,10980
30,6701,7733,41115,42913,14967,11326
30,6797,7682,45522,42464,12134,14411
30,6568,7609,40285,50320,11753,11122
30,6772,7700,38315,41246,11564,11265
29,6827,7644,47060,42842,11806,10981
30,6410,7645,39219,42433,12243,14070
29,6980,7646,38952,44990,12023,11862
30,6775,7750,40497,42300,12430,11693
30,6825,7685,46804,42207,11826,11503
29,6749,7650,38372,45578,12142,14911
29,6656,7743,43178,42590,12454,11270
29,6691,7562,42505,43182,12244,10720
29,6834,7648,42018,44981,12653,14877
29,6428,7651,41090,48446,12632,14567
29,6748,7548,40190,44841,14102,10818
31,6547,7626,43440,43586,11490,10893
29,6758,7657,45164,45876,12890,12270
30,6739,7613,40169,42495,11592,13752
30,6381,7586,42402,46538,16715,13690
29,6565,7587,41231,43343,11838,10465
29,5908,7583,196246,49735,12061,11036
29,8400,7681,40029,42162,12583,14637
29,6554,7586,45950,44292,12605,10753
30,6324,7519,42521,45879,12339,10894
29,6514,7620,41095,42891,12881,11251
30,6703,7528,43561,41320,12310,14179
30,6447,7750,40379,42186,11884,11179
29,5855,7551,39500,45854,12097,10843
30,7352,7524,39216,42233,11876,14257
29,6440,7701,43812,44609,17332,14459
29,6757,7572,39804,45640,13500,10853
30,6481,7671,39916,43022,13188,10526
29,6615,7677,44504,43828,13055,10762
30,5808,7632,40426,46602,11339,15114
29,7106,7490,39968,45291,12947,10358
29,6648,7673,39841,41841,11131,11906
30,6626,7550,43579,41546,17387,10573
30,6173,7608,40184,45074,12917,14405
29,6537,7556,38995,41326,12781,10978
29,6391,7669,44006,41384,12493,11991
29,6438,7610,40760,41047,12507,11132
30,6551,7674,40744,47117,11817,13153
30,7030,7607,39783,41071,12206,12243
29,6601,7652,45708,41601,12234,14784
29,6653,7544,42383,45453,12034,12402
29,6626,7626,42337,47926,12840,12332
30,6654,7734,46411,43709,14459,12599
29,6369,7575,41582,46731,12584,12090
29,6503,7574,40963,46815,12574,13862
30,5868,7675,41330,46387,11647,12233
31,7193,7516,49987,42423,12525,12311
30,6775,7594,42672,45144,11349,12252
29,6851,7613,41919,41322,14156,11671
29,6419,7645,44872,44315,11767,12048
29,6755,7663,42035,45378,14464,12684
30,6508,7545,41901,42813,14254,12136
30,6685,7605,41113,41521,12170,12574
30,6735,7623,45257,44389,12772,12712
30,7290,7636,39952,45260,12266,12732
29,5771,7641,42426,41893,13568,15015
30,6556,7682,45440,41747,12670,12882
29,5444,7646,41437,48034,16148,12966
29,7183,7635,42789,42384,14482,12525
29,6185,7542,42601,42022,12013,12279
30,6434,7596,47115,41702,11699,12676
29,5890,7792,42887,139763,12074,11633
30,7167,7657,41130,43637,13031,11766
30,6574,7553,48005,41739,12108,11596
29,6498,7645,41852,44791,12397,12028
30,6681,7634,42542,41592,10976,11717
30,6802,7551,43299,41632,12330,11805
30,6519,7569,45433,42641,11068,12843
29,6743,7697,41048,46765,13487,13197
30,5923,7721,39051,44858,15482,12946
29,7258,7622,43959,43536,12616,11835
29,6800,7531,39074,46303,12834,14927
30,6974,7516,39616,41656,11515,10749
30,6279,7718,39925,41412,11769,12332
30,6586,7612,42054,41608,14467,10948
29,6222,7649,41262,44889,12137,11398
29,6615,7519,40724,42470,12458,12171
30,6756,7597,44296,42720,12040,11077
30,6620,7444,41779,46825,12162,10922
29,8406,7661,42574,44799,11800,11373
29,6472,7675,41078,42448,12106,11554
30,6170,7590,46055,41767,11918,11420
30,6557,7647,41975,47827,11999,11860
29,6201,7873,41318,44428,11174,11272
29,7323,7628,44151,43015,12539,10996
29,6692,7758,40566,49637,10965,11381
29,6296,7624,39342,43008,12497,16701
29,6569,7544,38766,43243,11788,10783
29,6653,7690,43986,41478,15713,10643
29,6340,7692,38744,45575,15904,11638
29,6726,7644,39467,41740,14165,12735
29,6655,7645,44151,41966,11942,11872
29,5862,7584,44932,45724,11680,11054
30,7205,7560,40335,42413,12103,11662
30,6297,7660,40391,42568,12020,15462
30,6728,7750,48316,42257,11827,10966
30,6583,7671,41149,45763,11718,10660
29,6272,7613,40403,42573,11345,11216
29,6636,7714,44896,44689,12815,14199
30,6698,7557,41508,46785,12316,11556
29,6613,7633,40820,42917,12040,10885
29,6653,7706,40247,42177,11532,10948
30,5510,7632,42839,41927,14009,17151
29,6459,7696,42290,44187,10913,10686
29,7825,7651,40041,41547,12693,10953
30,6507,7663,42880,42013,12286,11113
29,7042,7683,38914,44623,18206,14716
29,6328,7577,41631,43258,13048,10764
30,6711,7711,38842,44129,11658,11914
30,6724,7699,44409,44494,12272,10692
30,6312,7741,39508,46260,12806,14698
30,6696,7643,42135,41329,12432,10540
29,6415,7608,43909,40968,11671,11218
30,6216,7646,40939,45279,13179,11021
29,6644,7638,40665,40724,11662,17776
29,6100,7675,39858,41326,12677,12398
30,6762,7626,44531,44983,12585,10704
29,6504,7628,41005,45542,12047,14617
30,6173,7627,41462,42621,12241,14657
29,6734,7628,45643,42139,12282,11287
29,6481,7507,40378,49531,12545,10766
29,5532,7631,39899,44691,15839,10928
29,7115,8014,39596,50150,15942,14836
29,6177,7574,43015,42070,12410,10870
29,6767,7800,40491,49091,14916,11164
30,7026,7657,40354,42237,11921,10781
30,6552,7542,44148,41893,12162,14049
29,6719,7640,40264,44651,11872,10550
30,6723,7627,39998,45046,12653,13323
29,6576,7594,43650,42045,12226,10849
30,6818,7482,40194,41600,12310,14687
30,6477,7570,41248,44054,11923,11037
30,6697,7555,40405,45218,11777,10507
30,6594,7709,45485,41473,12615,14748
30,6245,7699,43730,44959,12406,14855
30,6553,7703,40958,40840,12126,10628
29,6499,7672,46010,44709,14458,10708
29,6347,7602,42095,41653,11046,10456
29,6579,7631,40203,44824,12993,15377
29,6343,7645,40202,41479,11252,10662
29,5819,7617,47281,45892,13436,11703
30,7299,7609,42023,46353,12161,11884
30,8197,7576,40323,42173,12136,15318
30,5828,7635,45753,42498,16351,10832
29,7486,7631,39352,49077,12706,11644
29,6527,7641,40811,45960,12805,10481
29,6812,7599,39121,41999,12584,15013
29,5580,7696,43465,42508,12310,10908
30,7680,7592,39196,50134,11756,10952
30,6781,7650,39393,42884,12597,14033
30,6566,7669,43435,47051,12375,13930
29,6773,7591,39288,41457,18127,10899
29,6588,7618,39100,45837,14371,10811
29,6402,7700,39279,43033,14112,11072
29,6724,7685,42718,41572,13214,13588
30,6331,7539,40175,44526,80989,10859
29,6635,7735,38720,43081,12112,12978
29,6495,7726,42708,43366,11903,11832
29,6335,7606,38633,42666,13371,12675
30,6637,7614,39158,47040,10785,11011
30,6849,7651,38740,42624,12787,10684
29,6572,7853,43345,41414,15468,10701
29,6741,7590,39148,44555,12113,13547
29,6394,7572,39487,41536,12168,11204
29,6847,7523,42784,45300,13210,12336
30,6596,7680,41596,45159,12279,10763
30,6529,7625,40866,49690,12322,13148
29,6811,7498,38877,46660,11804,11351
29,6809,7774,47231,46118,13665,10970
29,6501,7548,39693,49810,11688,11394
29,6833,7593,43045,42184,12396,16062
29,6432,7671,43896,42874,11647,10926
30,6633,7567,40603,48403,13055,11869
30,6380,7678,38779,45719,12631,11319
30,6257,7648,38295,42446,12142,14037
30,6896,7623,43737,42045,12093,11482
30,6629,7641,41733,48813,17793,11646
30,6255,7560,38975,44695,10553,11347
29,5737,7560,42065,42686,12422,14307
29,7292,7608,39572,45575,12236,11512
30,6558,7703,42401,48472,16205,14136
30,6461,7591,39157,45298,12166,10296
30,6307,7708,41854,42758,14101,13704
29,6740,7570,38900,46947,12790,10891
29,6852,7788,39778,44555,14293,12176
29,6566,7560,42495,42969,12020,10921
30,6726,7582,38698,42109,12400,12076
29,6581,7601,39673,45097,12029,10272
30,6848,7688,41351,41645,12999,11014
30,6609,7754,43353,41689,12812,11344
29,6378,7647,39525,44775,12677,12408
30,6655,7589,39671,41026,12892,10545
29,6656,7621,44590,41385,11955,10664
30,6482,7784,41536,42227,10724,11226
29,6478,7803,39071,44650,13261,14323
29,6473,7565,40347,42243,11063,13166
30,6805,7668,44885,42543,14324,10996
29,6441,7545,39238,44135,12670,10919
29,5619,7677,39030,43002,16538,20614
29,7272,7472,42865,41405,12686,11764
30,6793,7508,41768,42012,14264,10802
29,5703,7598,39309,47691,12506,10059
29,7145,7561,38891,43884,12539,13712
29,6438,7659,42452,42583,12929,10789
29,6848,7553,41499,46954,12881,11454
30,9045,7588,38874,42014,11628,10815
29,6494,7594,42467,42841,12494,14937
29,6856,7690,39552,41474,12869,10376
30,6657,7626,42962,44848,12884,11757
29,6541,7696,40005,42020,12563,10804
29,6680,7618,42581,41576,11752,15095
29,6437,7703,38570,44764,11409,15815
31,6610,7602,42278,42633,13628,13346
30,6608,7559,42371,40770,13915,10430
29,6351,7637,38829,40732,13105,14157
29,5937,7666,38097,44128,12856,10421
29,7178,7644,43610,42775,16859,10127
29,6455,7603,41971,41583,12084,10671
30,6675,7634,40023,44671,12536,13246
30,6384,7556,38352,41712,12546,10345
29,6513,7786,45643,41991,13753,10889
30,6503,7542,45028,41754,13455,11249
30,6293,7708,38908,46870,12611,13426
29,6769,7652,38236,42375,13024,10526
30,6534,7711,44051,42393,12241,10732
29,6586,7516,38794,45095,13246,10380
29,6654,7721,39522,42142,12400,24211
30,9439,7784,44529,41459,12382,10465
30,7092,7599,40738,42495,11694,10300
29,6718,7741,39920,46364,12199,10672
29,5680,7592,39647,42749,13394,13727
30,7304,7532,41527,41966,11311,10185
30,6662,7723,40649,46121,15373,10534
29,6513,7671,39174,44081,12604,10424
29,6645,7756,45812,41453,15809,14281
30,6502,7574,46187,41436,12764,10565
29,6649,7522,41541,46598,12722,11236
30,6657,7673,41780,42778,13000,10676
29,6461,7601,43193,42212,12496,14503
29,6462,7639,39246,47268,12533,10309
29,6809,7468,39730,45718,12912,12538
30,6520,7544,42690,44163,12234,11991
30,6675,7601,38437,46121,12487,18369
29,6719,7534,39680,43682,11763,10815
30,6794,7510,39142,45677,14881,10854
29,6702,7569,44590,44046,12205,10461
29,6617,7653,39427,46857,15073,13763
29,7042,7672,40829,41935,11931,10569
30,5787,7659,43819,42104,13102,10244
30,7158,7599,41075,45587,11342,10527
30,6577,7543,42410,42306,13010,12456
29,6419,7614,40737,43596,12497,10533
29,5926,7563,42889,41889,12189,10567
29,7017,7805,39945,45735,15620,11348
29,5615,7580,40528,42099,12110,19674
30,6956,7618,44115,43635,12144,10282
29,6550,7678,38384,44771,12091,10282
30,6426,7599,38686,41937,12232,13662
30,6487,7689,40105,41662,12789,13981
30,6687,7673,42728,42529,12597,10582
29,7070,7686,38898,45404,12454,10481
30,6412,7594,39369,42033,14059,10707
29,6549,7669,43232,41955,14534,12651
29,6726,7655,42275,46965,12729,10665
29,5900,7631,43941,41281,12008,10197
30,7395,7546,39810,41407,11285,10686
29,6714,7595,43270,42514,14293,12771
29,6561,7717,40365,46511,11728,10566
29,5627,7554,40118,43476,12375,13446
30,10031,7570,43669,41155,12783,11160
29,5643,7574,39886,45195,12592,12328
30,7318,7685,40198,43286,16218,11698
29,6596,7583,40843,41386,12975,12099
29,6369,7588,43239,42804,12702,12434
30,6473,7657,40177,50461,12335,14405
29,5568,7657,41146,44186,12214,10884
29,7265,7589,46213,41459,12728,10972
29,6667,7620,40045,44634,12685,11227
29,5681,7660,42107,41644,15580,15074
30,7092,7766,38297,43687,11897,10638
29,5812,7705,42354,41529,12998,10680
30,7726,7742,39227,48261,12494,10781
29,6716,7631,40287,44686,12722,21242
29,5629,7699,42249,45468,11160,13101
29,7460,7628,38136,47055,12758,11795
30,7068,7593,39806,41769,11158,12209
29,6665,7549,44710,41406,12610,13428
29,6720,7563,38507,42521,12153,11355
29,6560,7648,38527,47468,12263,14593
28,6291,7505,38756,43220,12781,11286
30,6654,7610,43108,43149,15491,13713
30,5569,7645,38319,46757,11955,10865
30,7507,7700,38631,41232,12041,10759
30,6945,7659,41377,41574,11869,10899
29,6425,7572,42255,45721,14931,12448
29,6651,7595,40050,47285,12165,10505
30,6835,7679,39167,42769,12930,12546
30,6378,7604,43039,43759,11876,10624
30,6773,7739,41464,46811,12583,14896
29,6404,7636,38749,45658,13272,10759
29,6552,7632,43651,46870,12169,11412
29,6785,7595,38951,44077,11995,10999
30,6416,7551,41758,46580,13051,13551
30,6861,7705,39073,42193,11272,10681
30,6734,7597,43168,41781,12770,13308
30,6395,7586,39603,48132,12809,10769
29,6978,7585,41434,45214,12000,14080
30,6857,7482,42919,46315,12601,10749
29,5679,7586,39599,44273,16042,10648
29,7467,7631,38422,45333,17112,10716
29,6215,7669,41352,41860,14254,19608
29,6679,7647,41292,45522,11353,10508
29,5858,7663,42513,45081,11770,10239
30,6942,7782,40159,42244,15022,10544
30,6968,7649,46225,43737,12271,13968
29,6472,7686,39514,42176,11334,11021
30,6556,8018,38608,48556,12677,11769
29,6706,7578,40076,43987,15842,11508
30,6353,7551,45192,43064,11805,15060
29,6603,7703,38531,44938,14761,14779
29,6589,7687,38204,41556,12164,10404
29,6485,7510,44237,42222,10288,10992
29,6806,7618,41017,41977,12220,13801
29,5649,7697,39308,45869,15683,10762
30,7491,7760,39703,42339,12471,12789
30,6834,7729,47597,41970,11357,11569
30,6551,7604,41888,43609,14176,13831
29,6882,7656,39172,41673,18772,10046
30,6728,7630,43878,42923,11627,10763
29,6236,7630,46796,41675,11792,10469
30,6652,7642,43881,46041,11827,14121
30,7804,7647,41292,41487,15875,10788
29,6621,7703,43135,41999,12194,11447
29,5969,7652,43642,47269,16589,10750
29,6985,7641,42916,42598,12604,15197
29,6924,7596,44379,41975,16494,13903
29,6769,7594,38815,44048,12155,10592
30,6321,7637,42358,47857,10440,10493
30,5966,7556,41948,45254,12557,19285
29,7095,7713,43727,43395,10159,10284
29,6784,7601,39804,46524,12004,10792
30,6888,7665,40714,42651,15889,10596
29,6362,7568,48009,43453,13768,14213
30,6892,7621,38557,45306,10999,10724
30,6625,7561,38494,48898,11378,10494
29,6335,7565,40046,42553,18069,10881
29,6883,7641,43035,42167,11662,14775
29,6387,7674,38086,46986,12338,10460
29,6880,7667,38818,42059,11278,11037
29,6721,7590,44006,41590,12071,11733
30,6632,7591,38487,42396,12118,18410
30,6710,7586,38851,48860,12328,10237
29,6548,7607,42666,42181,12438,12940
29,5494,7661,42896,42794,12384,10623
30,7615,7689,39145,47760,11754,13848
30,6180,7556,39826,48687,13698,10743
30,6443,7578,45242,43682,13316,11098
29,5894,7586,39197,42186,11010,10238
29,6015,8067,38701,47123,14238,12706
30,7526,7660,40066,46483,12155,10604
29,6609,7617,43277,45358,12425,10656
30,6441,7524,39518,48715,12208,10670
30,6778,7629,40221,42260,12638,14142
30,6375,7605,42441,42140,15642,10440
30,6711,7601,39313,45840,12345,11829
30,7132,7664,39136,44956,12260,10612
30,6385,7723,38981,40416,12308,22183
29,6829,7686,43037,46033,11974,12348
30,6601,7736,39323,49825,12491,10384
29,5659,7641,41621,42503,12384,10637
30,7676,7696,45753,41579,11721,13931
29,6321,7568,38910,45269,12778,10477
29,6574,7793,39998,45324,15000,10785
29,6769,7608,41303,42371,12063,10565
29,6231,7585,42988,43225,13628,12305
30,6586,7681,39565,52011,10759,10333
31,6461,7589,39738,41986,13853,10820
29,6295,7640,43432,41887,12027,10408
30,7029,7668,39662,46090,12710,13055
29,6002,7605,38328,45442,12551,10343
29,5861,7677,39218,41842,12563,13568
30,7885,7689,42861,42261,12795,14009
29,6356,7524,39839,45713,15525,13773
29,6750,7583,38790,46471,12437,10383
29,6483,7610,43048,41869,12198,11010
29,6502,7636,39000,46122,12654,125512
29,6710,7649,39610,41776,12547,13523
29,6329,7625,39042,47584,12067,10432
29,6525,7622,43116,42075,15122,14233
29,6630,7656,41365,48260,12374,14906
30,6372,7629,39699,42027,13236,12251
29,6831,7552,43097,45635,11358,12524
29,6461,7745,39416,50996,13744,11808
29,6298,7639,39118,43607,10946,13480
30,8048,7497,38852,42480,14601,13091
29,6258,7675,44099,45338,13815,13258
29,6903,7589,40101,46519,12856,12338
30,6725,7644,39946,41607,12727,12384
29,6141,7631,42811,42873,12331,13401
30,6608,7619,38718,49619,12776,12720
29,6926,7589,39701,43507,15941,12097
29,6445,7581,40171,42872,12678,12566
29,6825,7562,43000,42318,13012,12781
30,6370,7619,39209,49615,11981,12507
29,6766,7621,39444,41211,14805,12188
30,5625,7711,42266,40904,12407,14558
29,7329,7635,40367,44215,12022,12198
29,6759,7588,39769,46633,13140,12470
29,6860,7613,39159,41903,12375,12674
29,6308,7600,44730,42174,11934,12633
30,6618,7564,39703,45623,13210,11810
29,6217,7644,42841,46089,11258,12505
29,6594,7713,44026,43584,12975,12346
30,6587,7644,40273,46240,14352,12126
29,6296,7703,38553,41749,12768,11905
29,6642,7714,44244,42285,11555,13000
29,5844,7596,37685,42884,12492,15540
29,6898,7613,42745,45519,12792,12382
29,6587,7715,40208,42174,15841,11628
29,6479,7701,47400,43100,12395,11428
30,6920,7707,37979,46129,14840,17858
30,6713,7588,37908,42358,12406,12392
30,6474,7589,41884,41171,13082,12152
30,6946,7605,44871,41268,12442,12581
30,7127,7545,43290,44410,13802,14118
30,6578,7617,39723,41875,11947,12009
29,6829,7635,46262,42109,12467,14155
29,6355,7582,44560,44689,11737,11665
29,6841,7628,42775,41442,14222,17816
30,6426,7666,42873,42938,11250,12264
30,6281,7605,38880,42716,12896,11359
29,6778,7660,44754,46905,12444,12324
29,6430,7603,41605,42369,12211,16202
30,6261,7489,43894,41905,12639,12309
29,5887,7615,38171,46949,12790,11788
30,6658,7644,44251,45088,13146,12162
29,6642,7689,42914,44984,14962,18552
30,6488,7579,40465,44980,15054,11494
30,5576,7643,39209,48580,12523,11786
30,7569,7637,42428,43861,12177,12135
30,6782,7679,42754,42988,12840,17679
30,6445,7636,39224,48218,12457,11842
30,6753,7572,39053,44424,12811,11518
29,6350,7638,43858,45857,13022,12503
30,5965,7608,39622,44590,11942,14908
29,7436,7679,39720,46652,12083,11896
29,6436,7678,39617,42595,17355,11866
29,6755,7627,41391,42795,10930,13108
30,6468,7664,39228,45724,12536,14744
29,6346,7665,39812,43229,12371,11823
30,6377,7524,44504,42768,12404,11467
30,6273,7723,41963,42283,15187,11522
30,6870,7698,41090,48363,14864,19396
30,6560,7619,39804,44921,13142,12452
30,5639,7587,42170,44117,12251,14324
29,7158,7459,40315,46022,15489,11485
29,6429,7686,39479,42073,13437,16836
29,8386,7707,45514,41612,12780,11831
29,6435,7587,38785,44155,13210,11801
30,6618,7600,40230,45879,15779,12194
29,6877,7579,39517,42590,13129,14855
29,6645,7702,42559,41077,12519,11915
30,6641,7549,39344,46618,11736,12396
29,6689,7636,39792,45394,14375,12085
29,5774,7670,42910,44824,12367,14703
29,7074,7597,39990,41695,13675,12524
30,6439,7582,39575,44862,13401,11752
30,6387,7728,39029,42298,12398,15028
29,6501,7612,43745,44501,14097,17469
29,6523,7639,40042,47527,14678,11614
30,6478,7613,38726,45141,13438,13186
30,6598,7717,43328,44373,11735,11368
30,6413,7685,39562,43728,11411,15578
29,6420,7700,38893,45351,19559,11993
29,6563,7551,40814,41516,12496,11816
29,6364,7579,42746,40879,12047,12098
29,6578,7670,38843,48582,12150,16056
30,6557,7605,39600,41423,15204,13240
30,6487,7760,43574,41684,11220,11892
29,6809,7690,39354,41104,11933,12813
30,6592,7630,41451,46518,11877,15977
29,6447,7705,41423,40471,12682,11949
30,6673,7566,44232,42041,14486,14185
30,6506,7656,39925,45376,14566,14941
29,6720,7665,39851,43236,13783,15037
29,5794,7638,42430,41702,11928,10952
29,6991,7565,40543,41857,11476,10662
29,6500,7611,41330,44436,15266,11175
29,6437,7551,40589,44009,12216,15529
30,6267,7630,47405,43594,12724,11824
29,6584,7571,43170,46464,12426,11215
29,6513,7752,42695,45333,15224,11356
29,6534,7552,44491,48756,19038,15183
30,6419,7621,42358,42633,11054,11601
30,6276,7686,39389,46815,11495,11954
30,6584,7541,41051,43330,14719,12165
30,6551,7663,43772,44454,12022,17123
30,6369,7683,40346,45639,13121,11854
30,6569,7549,39838,41808,13959,11637
30,6679,7618,43331,41982,13989,12051
29,6778,7727,38972,43693,13448,14331
29,6610,7604,46075,44276,14391,11938
30,6537,7641,40449,42390,12541,11375
29,6895,7693,44064,41699,11719,11195
29,6612,7679,43707,46797,11463,14541
30,6497,7652,44844,40776,15715,11771
29,6619,7647,47425,40969,11519,12102
30,6621,7700,42127,44414,11252,12063
29,6624,7646,41541,51361,13172,14047
29,5766,7604,43934,43487,17303,11234
29,7021,7607,45075,41809,13123,13557
29,6494,7678,42889,46070,11876,12436
30,6549,7617,41203,43610,11745,14400
29,6252,7667,46878,43889,15790,11708
30,6399,7586,40859,43187,13501,10918
30,6300,7685,41199,45524,11611,11811
30,6516,7606,43755,43990,11649,15568
29,5690,7686,45504,41890,10810,15051
30,7405,7724,43123,45248,12355,11453
30,6916,7635,38230,41973,14672,12482
29,9522,7663,43089,44456,12912,16255
30,6528,7712,41469,41601,11939,14941
29,6683,7517,39771,44755,11875,11379
29,5550,7988,40870,42408,15133,11751
30,7597,7837,44677,44551,15049,14776
29,6424,7712,43303,45663,12726,10697
29,6213,7602,40544,41857,11569,11361
29,6385,7594,44733,44967,16364,10796
30,6641,7603,40291,41654,12130,14407
30,6275,7672,42826,48004,15727,10503
30,6352,7810,41566,44625,13271,11341
30,6410,7593,44633,43141,14893,11064
29,6518,7617,39571,45592,11794,13653
30,6391,7719,41514,41800,12174,13195
