noop,registration-minimal,registration-mappings,deregistration-minimal,deregistration-mappings,fork-simple,fork-fastcall,vfork-simple,vfork-fastcall
28,1440,3853,6839,7703,41736,42604,12562,11175
28,1444,3676,6836,7753,43363,42650,11653,13544
28,1431,4114,6848,7695,40670,46810,11276,11270
28,1423,3733,6761,7539,47718,45640,18177,11116
29,1437,3876,6869,7710,43344,46792,11434,12124
28,1757,3992,6809,7751,40665,42060,11238,11416
29,1434,3874,6813,7470,44128,42363,11727,10991
29,1437,3985,6911,7594,46086,46983,11377,11600
28,1442,3870,6456,7655,40173,41857,11336,11994
28,1438,3783,6771,7535,44059,42278,11724,11909
28,1429,3981,6737,7671,41046,47275,11636,11090
28,1445,3896,6840,7538,41617,46564,11756,12043
27,1430,3791,6716,7659,43729,42860,12073,11717
28,1737,4104,6716,7597,40389,47216,11811,11182
28,1440,3749,6661,7550,39315,44645,12214,15647
28,1422,4126,6780,7577,42659,44582,11698,12761
29,1437,3760,6920,7733,40871,47167,11529,11117
27,1447,3800,6779,7630,38948,43382,14258,11771
28,1424,4096,6781,7475,42498,43136,14878,11422
28,1453,3821,6715,7515,40657,47645,11272,11462
28,1431,3849,6584,7594,41807,42778,11715,11539
28,1762,3949,6175,7821,39368,41133,12355,11867
28,1436,3862,6806,7457,41236,45750,11505,11812
28,1443,4002,6881,7787,42086,43753,10847,11962
28,1449,3918,6835,7611,39182,45559,12545,12216
28,1425,3778,6187,7500,40777,42532,11784,11665
27,1440,3980,6707,7669,42195,42905,11511,11411
28,1434,3879,6637,7661,38079,48474,11865,11045
29,1437,3809,6769,7707,41053,43934,11682,11192
28,1756,3967,6807,7457,42833,45314,11864,17565
28,1459,3781,6664,7691,38516,51135,11877,11508
27,1437,4124,6763,7576,41681,50063,13588,11660
28,1438,3806,6824,7719,42336,45511,11221,12087
28,1436,3818,6668,7600,38990,48717,11571,12045
28,1428,4135,6354,7739,41073,47067,14797,12016
29,1427,3769,6699,7477,45851,45786,12465,12450
29,1430,3855,6251,7751,41264,49069,11544,12428
29,1764,3984,6059,7673,41045,42710,11667,11526
29,1437,3876,6756,7744,44022,41896,11398,12056
28,1440,4040,6611,7720,40085,46118,11717,11985
27,1440,3938,6877,7550,52331,41824,11716,11749
28,1430,3783,6710,7496,41828,41785,11860,12417
28,1432,3991,6805,7559,40917,47047,12235,11483
28,1431,3883,6771,7510,45716,42165,11637,13037
27,1426,3648,6932,7604,43562,45898,11639,12441
28,1751,4084,6137,7438,40598,42427,13885,14981
29,1463,3799,6811,7741,45620,41550,12340,11481
28,1433,4157,6716,7839,40402,46358,11649,11412
28,1438,3757,6764,7597,41694,42327,11383,11846
28,1429,3824,6697,7747,44849,42076,14722,11381
29,1451,4114,6686,7546,38258,46273,11829,11908
28,1450,3790,6570,7544,37431,44798,12067,11423
27,1431,3913,6459,7656,47482,42945,11521,11677
28,1748,4049,6370,7547,37891,46842,12594,11984
29,1431,3933,6817,7349,38012,43034,11589,14165
28,1460,4019,6805,7466,45137,42320,11462,14398
28,1430,3761,6726,7488,40386,46113,11610,13200
28,1430,3887,6729,7766,38656,43009,12195,11976
28,1431,3984,6938,7410,47581,42718,11562,12366
28,1428,3917,6779,7796,41373,46934,13677,11799
28,1418,3801,6705,7565,44286,43125,12042,11418
28,1770,4150,6656,7701,42442,42729,11286,11740
28,1427,3768,6306,7375,41551,46317,12533,11188
27,1433,4168,6746,7417,41036,41550,12289,11357
28,1431,3763,6563,7665,41540,44018,14627,11179
30,1422,3761,6798,7763,38157,44370,11584,11802
28,1419,4043,6864,7611,42238,42323,11268,11525
27,1434,3796,6836,7499,39875,46156,11552,14650
29,1445,3939,6872,7556,41990,44182,11612,12037
28,1738,4021,6037,7529,42903,43145,12034,11957
28,1436,3916,6720,7445,40616,47842,11783,11830
28,1428,4030,6831,7571,37779,43139,12750,11963
28,1420,3768,6798,7663,44634,42038,11871,11821
29,1452,3847,6763,7590,40976,47625,13979,11142
29,1434,4000,6728,7540,39066,47811,11692,11490
27,1438,3918,6722,7645,42153,44931,12092,11587
30,1427,3793,6688,7727,41484,46193,11876,11174
30,1767,4091,6746,7600,38575,42267,12251,12496
28,1427,3761,6716,7570,43496,47176,13123,11643
28,1457,4109,6701,7578,40698,47186,11669,11358
28,1439,3781,6752,7512,42769,41625,16930,11967
29,1440,3799,6202,7915,38515,44010,12051,11681
28,1421,4124,7045,7574,40687,48206,11709,12312
28,1436,3843,6759,7515,40092,42234,11514,15375
28,1424,3881,6771,7631,38527,46035,11992,11523
29,1728,3989,6154,7564,40174,42426,12536,11680
28,1443,3934,6769,7638,42647,43983,12112,12247
28,1454,4035,6782,7439,37985,46357,13702,11503
30,1434,3793,6811,7491,40827,42128,11874,12169
29,1424,3867,6704,7686,42379,42152,11777,11444
28,1428,4015,6727,7610,38565,47477,11800,11961
28,1420,3920,6731,7762,41007,41958,11544,11596
27,1456,3756,6783,7513,42530,44349,11424,12256
27,1749,4082,6091,7619,38623,47160,11584,11648
29,1436,3742,6686,7566,41394,47820,12090,10971
28,1434,4057,6917,7317,42138,44697,14840,11483
31,1424,3821,6771,7761,38988,44982,11591,11458
28,1450,3786,6629,7614,41669,42728,11407,11791
27,1427,4108,6888,7501,43435,44953,11073,15205
29,1434,3848,6717,7537,39599,47006,12546,11382
29,1436,3822,6773,7595,44710,42678,11658,11063
29,1755,3938,6044,7597,38918,42565,13169,11639
29,1440,3873,6725,7504,38904,48403,11598,11616
28,1431,3987,6799,7464,47385,42199,12051,11514
29,1466,3755,6836,7557,38746,46367,12150,11923
28,1438,3829,6788,7531,38780,43300,12194,11336
30,1430,4021,6623,7730,44280,44253,12595,10999
29,1424,3935,6817,7531,38687,45693,11593,11797
28,1430,3760,6755,7836,39030,42735,16223,11635
28,1750,4095,6150,7695,46131,44763,11455,11762
29,1435,3821,6803,7594,39140,46742,13986,11469
28,1449,4113,6827,7483,39290,41719,11643,11437
28,1432,3794,6822,7768,45003,41765,11539,11525
28,1434,3785,6717,7673,40594,46624,11688,11740
28,1454,4090,6719,7559,39280,45171,11422,14979
29,1426,3837,6739,7624,44027,42010,15538,11226
28,1454,3854,6740,7712,39991,46970,418679,11625
27,1764,4097,6235,7465,41138,41291,14561,11860
28,1437,3871,6747,7494,45065,43626,13471,11698
29,1452,3972,6675,7748,39133,45071,13134,11719
29,1435,3816,6725,7649,41936,42552,13566,12262
28,1432,3831,6776,7599,44214,42634,12765,12099
27,1433,3991,6744,7532,39146,47919,13089,11880
29,1434,3887,6632,7739,41898,42238,13498,11344
29,1430,3769,6847,7550,40774,47686,13196,11447
28,1770,4066,6725,7476,40509,41724,13201,12292
28,1447,3786,6455,7439,41625,44603,17604,11403
27,1428,4154,6708,7603,39919,45889,11631,11514
28,1432,3749,6818,7491,39100,43078,11511,11634
30,1447,3771,6188,7435,44108,42135,12237,11498
28,1425,4114,6867,7676,41491,49339,10830,15149
29,1420,3742,6672,7649,39819,45621,11764,11460
28,1436,3850,6753,7568,42038,44134,11721,11363
28,1757,3995,6115,7597,42676,44887,11684,11672
28,1435,3921,6817,7569,38070,45202,11442,11409
28,1433,3999,6866,7699,42618,41477,11643,11637
28,1437,3725,6708,7623,41001,45834,12319,11851
29,1421,3897,6834,7552,40546,42306,11971,11872
28,1432,4047,6913,7506,43554,44198,12229,11661
28,1433,3853,6840,7653,42247,45980,11141,11311
29,1456,3790,6723,7506,42861,42877,11643,11292
29,1770,4169,6570,7462,40438,44218,12077,12476
28,1433,3737,6860,7483,42817,48186,15993,11899
28,1428,4053,6898,7657,44042,41246,12924,11721
28,1431,3827,6710,7563,42584,45109,12143,11121
28,1436,3722,6686,7587,42112,42086,12232,15483
28,1424,4097,6725,7658,44257,43919,11634,12192
27,1427,3812,6823,7626,40540,46634,12157,11425
28,1424,3847,6795,7637,42290,45549,12245,11134
28,1745,3983,6094,7581,45255,72193,12174,12076
28,1440,3851,6818,7579,42391,66190,12179,11522
28,1446,3976,6799,7572,42220,60673,11719,11733
27,1433,3759,6850,7690,45294,61138,11495,12089
27,1450,3814,6799,7437,43521,60513,12295,11595
28,1430,4004,6722,7643,42822,60976,11751,12002
28,1439,3924,6661,7776,44553,61245,11364,11693
28,1451,3732,6795,7521,40371,64607,12279,12349
28,1759,4078,6066,7565,42749,62997,15097,12498
27,1434,3728,6809,7531,43947,65517,12628,12607
28,1437,4143,6771,7659,41148,68322,11879,12528
28,1425,3805,6894,7620,45300,65391,12403,12762
28,1424,3648,6759,7385,39774,65616,11767,15969
28,1415,4137,6662,7555,41548,76293,12758,11029
28,1435,3837,6877,7568,48688,48012,12205,11322
29,1438,3924,6836,7630,39036,53199,12738,12063
28,1749,3997,6086,7666,39087,44883,12100,11906
27,1435,3942,6724,7700,51054,47207,11932,11352
29,1439,4036,6720,7621,39370,51737,12216,11828
28,1424,3810,6924,7760,39513,44934,11878,11535
28,1440,3908,6744,7728,49174,45519,12041,11959
28,1441,4010,6749,7470,41522,53326,11748,11657
29,1427,3902,6785,7508,38859,48698,11902,11886
29,1450,3813,6724,7578,44305,46839,12216,11954
27,1731,4097,6114,7475,39796,52069,14925,12206
26,1428,3763,6273,7457,41500,44855,12186,11134
28,1426,3876,6729,7685,46750,47913,11666,11917
29,1420,3868,6826,7687,39189,47731,11816,12646
29,1442,3822,6604,7569,38554,42791,12281,15220
28,1429,3955,6857,7398,47179,48819,12339,11400
28,1424,3830,6677,7611,39280,51261,11861,11723
28,1424,3887,6665,7514,41814,44510,12690,11633
28,1729,3964,6085,7512,41886,43397,11879,12148
29,1432,3958,6693,7574,44620,48430,11744,11817
29,1439,3998,6881,7881,48359,45579,11522,11593
30,1429,3751,6922,7566,41589,48407,11781,12142
28,1428,3896,6230,7604,41239,47198,12996,11679
30,1452,3982,6891,7719,48849,45838,11680,12220
29,1438,4097,6727,7553,40709,47852,12100,11504
29,1430,3682,6797,7469,39588,48664,16178,12001
28,1760,4115,6025,7642,42838,47394,13275,11434
29,1440,3757,6736,7556,44729,49295,11687,11486
29,1437,3997,6918,7675,38563,43009,11704,12279
29,1451,3882,6921,7515,46780,46484,12382,15341
28,1438,3763,6189,7515,41772,46888,11164,11632
28,1447,4106,6718,7670,41462,42063,11907,11848
28,1425,3753,6752,7603,43699,41526,11532,11280
28,1438,3954,6847,7780,41847,50395,12797,11228
28,1759,3954,7072,7493,38871,42326,11824,11730
28,1446,3804,6748,7616,47455,42085,12082,11636
28,1423,4100,6648,7618,41971,46874,11304,11665
28,1452,3813,6779,7742,43510,46932,11820,11962
28,1430,3964,6684,7555,41439,42231,11394,11436
28,1446,3984,6679,7660,46875,47005,12295,11091
28,1438,3894,6746,7744,44921,42703,12254,11421
27,1439,3765,6849,7456,37818,52652,15200,11264
27,1778,4112,6105,7439,41830,44843,11262,11961
29,1432,3767,6741,7772,46363,42493,11396,11405
28,1439,4025,6707,7501,37782,45389,12025,11014
29,1435,3884,6744,7850,40618,44008,11397,14636
27,1436,3842,6418,7724,46005,42237,12086,11338
28,1424,4054,6740,7613,42422,46288,11348,11387
28,1430,3828,6691,7478,40458,42776,11571,12050
28,1423,3905,6695,7752,42318,44477,12219,11591
29,1742,4012,6285,7773,40093,45822,12538,11795
28,1432,3744,6843,7810,40976,43381,12169,11518
28,1454,3929,6715,7540,42781,42488,11991,11975
28,1433,3812,6624,7754,39675,48869,11878,11648
28,1428,3826,6219,7625,41520,43452,12280,11499
28,1428,3976,6322,7614,42624,44959,11766,11777
28,1440,3915,6795,7601,38750,47840,15538,11342
28,1451,3771,6928,7731,41583,47938,11546,12061
28,1748,4099,6189,7617,42471,42981,11584,11863
28,1446,3756,6727,7612,38767,45556,12275,11195
28,1432,3974,6848,7711,45733,42498,11270,13578
28,1423,3911,6855,7675,38751,46119,11241,11838
28,1424,3756,6254,7485,38844,44469,11133,11742
28,1424,4090,6892,7609,45012,44546,12106,11087
29,1424,3853,6736,7624,39291,46526,12571,12271
28,1433,3926,6850,7387,38180,47162,12451,11420
29,1744,4080,6118,7495,49243,46804,11215,11820
29,1435,3768,6733,7497,39839,51569,11011,11998
29,1459,4151,6767,7483,39138,42196,11332,11117
28,1435,3777,6910,7690,44691,42821,11203,11568
28,1454,3910,6697,7602,42781,47553,11844,11356
28,1429,4006,6824,7758,39137,44237,12889,11806
28,1445,3897,6831,7476,47190,43724,15422,12081
28,1442,3820,6873,7661,42756,49052,11876,11972
29,1751,4165,6133,7532,40094,42341,12205,12107
28,1437,3808,6890,8706,48015,43576,11348,11250
28,1449,4037,6867,7597,41540,50156,12103,15234
28,1430,3884,10382,7687,39586,44541,11838,11424
28,1426,3792,6850,7562,54132,42432,13579,11158
27,1433,4112,6889,7516,41272,45882,11696,11379
28,1427,3802,6990,7602,41837,42910,11186,11224
28,1438,3909,6755,7627,40524,49986,11444,11169
28,1733,4098,6086,7579,42025,42997,12255,12032
27,1431,3860,6728,7696,44218,43257,11628,10868
28,1428,4126,6902,7655,40287,46259,11291,11333
29,1451,3788,6771,7759,38579,43036,11182,12348
27,1415,3846,6822,7515,43947,42207,11893,11185
28,1427,3920,6347,7655,40611,46961,12602,11215
27,1432,3909,6817,7500,38310,43180,15664,12185
29,1436,3674,7025,7622,42233,44354,12391,11389
29,1752,3972,6117,7586,43261,46897,11453,11598
28,1449,3871,6834,7751,38383,42856,11185,12107
28,1438,4009,6753,7719,42499,42819,13785,14804
28,1444,3871,6918,7648,40630,46922,11658,11353
28,1435,3767,6226,7780,39675,42060,11950,11609
27,1431,4009,6855,7628,43360,44039,12258,11348
28,1442,3776,6830,7745,41262,48521,11341,11193
28,1427,3910,6783,7503,39395,44484,11433,13178
28,1750,4025,6168,7556,40991,44608,12172,11652
28,1437,3780,6557,7667,41256,50273,11578,11568
30,1427,4082,6823,7605,44113,47637,12226,11524
28,1427,3829,6759,7613,38437,47605,12076,11563
28,1434,3890,6712,7582,42965,43553,12051,11376
28,1421,3989,6777,7730,43283,42696,16185,11589
29,1443,3924,6880,7619,38645,49598,12338,11705
28,1429,3766,6775,7711,40354,44007,11612,11331
28,1759,4005,6688,7683,44647,44837,14542,11720
29,1432,3867,6258,7568,38236,46091,11270,14273
28,1441,3975,6921,7637,40173,41690,11254,11219
28,1430,3853,6718,7637,41647,41179,11701,11223
28,1430,3845,6874,7528,40744,46328,11403,12283
28,1417,4125,6889,7517,44071,42201,11520,13538
28,1443,3792,6895,7598,42033,42224,11888,11822
28,1430,3866,6788,7762,38461,45953,12119,11287
29,1744,3992,6750,7607,44008,48693,11875,11783
29,1429,3801,6801,7698,42371,43382,11453,11294
28,1452,4097,6792,7635,38699,48039,11873,12146
28,1429,3739,6684,7604,39506,47186,12287,11775
29,1432,3872,6742,7647,44013,46627,12538,11619
30,1431,4057,6755,7414,38023,46255,15517,12036
28,1431,3939,6690,7630,43677,41828,13516,11761
28,1431,3733,6836,7707,38710,50792,11502,11686
28,1763,4024,6013,7601,39424,43571,11842,11481
29,1430,3831,6701,7763,44069,41950,11468,14886
29,1426,3970,6802,7621,38560,45303,11252,11241
28,1442,3908,6839,7701,38775,42633,11927,12756
28,1438,3787,6804,7630,46717,42875,11490,11734
28,1444,4104,6284,7689,39188,45860,12014,11383
28,1426,3789,6735,7510,38161,42799,11273,11337
28,1436,3871,6858,7477,46715,42273,12086,11323
29,1770,4052,6129,7601,39799,47432,11404,11450
29,1437,3798,6726,7894,37860,42448,11828,11502
28,1430,4115,6931,7833,45419,43514,11484,11176
28,1427,3809,6801,7648,38544,46111,12644,11571
28,1441,3929,6444,7475,42375,44001,13797,11147
28,1434,4041,6709,7621,44593,42447,15092,11285
27,1430,3908,6765,7464,38360,46728,11289,11499
28,1428,3801,6713,7492,42543,46067,12082,10778
28,1748,4020,6157,7601,42307,43770,11538,11953
28,1432,3846,6771,7537,38653,47533,11014,16329
28,1448,4006,6758,7509,43359,43464,13770,11404
28,1430,3883,6869,7563,40720,45820,11881,11332
28,1426,3851,6774,7657,40996,42389,12031,11625
29,1433,4045,6696,7668,42331,42145,41290,11180
28,1443,3785,6804,7551,40613,45938,12186,11376
27,1425,3882,6849,7544,39885,42824,11793,11995
27,1746,3941,6056,7765,44623,42923,12580,12086
28,1437,3728,6334,7740,40926,48428,12034,11300
28,1434,3923,6803,7452,38829,43343,16354,11721
28,1432,3793,6886,7670,44984,43576,11396,11717
27,1432,3872,6787,7635,43837,46627,15402,10930
30,1428,3988,6798,7622,38283,44247,11782,11413
29,1429,3893,6851,7549,41727,42863,12337,11608
28,1430,3772,6755,7560,42144,47201,13184,12828
28,1771,4024,6148,7331,39234,43998,11781,15182
30,1441,3918,6898,7737,44180,42682,11159,10953
28,1433,3987,6870,7684,43425,47438,11375,11305
29,1439,3789,6838,7403,41329,43776,11492,11128
29,1447,3822,6892,7598,45694,43271,11556,11133
28,1437,4068,6528,7601,44304,46590,11207,12040
29,1442,3781,6782,7496,45157,43466,11213,11751
29,1420,3976,6845,7684,38304,45869,12751,11176
30,1759,4037,6178,7477,41407,42343,13542,11803
28,1434,3814,6955,7711,42777,42679,11092,11574
28,1446,4137,6682,7573,38564,46146,11613,11198
28,1422,3787,6742,7494,40901,41440,11590,12414
28,1452,3844,6498,7432,42772,42633,14970,11597
28,1424,4034,6938,7615,39497,46826,11576,12836
28,1435,3875,6824,7657,40968,42468,11614,11275
28,1426,3820,6836,7610,43007,43579,11411,11219
28,1759,4075,6172,7801,38635,48058,11806,15152
27,1435,3870,6868,7604,41148,43105,11136,11416
28,1431,3989,6713,7541,42236,43444,11472,12101
29,1430,3838,6700,7806,43846,46715,11880,11737
28,1450,3818,6775,7761,39807,44703,11292,11501
28,1445,4121,6837,7757,41966,42770,11210,11466
29,1421,3801,6840,7762,38228,52336,13108,11174
30,1420,3896,6740,7540,40808,44847,11684,11050
28,1750,4030,6129,7599,44620,44621,12437,12088
28,1440,3790,6744,7818,40819,45509,10936,11349
28,1450,4038,6829,7708,44053,42077,11641,12072
29,1431,3842,6735,7539,38117,45321,14914,13420
29,1432,3939,6734,7575,38373,42720,12200,11560
28,1438,3983,6817,7478,44028,43151,11429,11775
29,1428,3892,6707,7499,37583,45157,11569,11650
29,1432,3762,6806,7483,38562,43666,12145,15169
28,1760,4014,6352,7529,45703,43820,11755,12047
29,1444,3874,6802,7645,38662,46534,11368,11653
28,1438,4034,6722,7529,42060,41773,11788,11145
28,1433,3927,6859,7582,44183,41473,11374,11081
28,1426,3730,6217,7669,38922,48128,14540,11554
29,1433,4162,6772,7544,38988,43118,11608,11447
28,1455,3774,6785,7480,50949,41398,11763,11177
29,1428,3931,6884,7752,38991,46019,12083,11536
28,1756,3909,6122,7705,39741,44055,12067,11564
27,1431,3740,6785,7833,48449,41999,12119,13082
29,1451,4104,6910,7657,42284,46286,11834,11722
28,1426,3801,6898,7703,40850,42802,14623,11120
28,1432,3919,6702,7577,40983,43914,11413,11407
28,1430,3992,6830,7801,38995,47243,11345,11425
28,1440,3899,6775,7491,41958,41994,11713,10954
28,1435,3757,6839,7508,40049,48547,11731,14526
29,1738,3976,6159,7655,39235,47062,11256,11940
30,1431,3861,6896,7625,42796,41830,11524,11048
28,1426,4042,6756,7685,40763,45096,13436,11080
28,1428,3909,6824,7586,38292,41128,11614,11972
28,1447,3864,6796,7772,43132,43802,12352,11516
28,1437,4093,6829,7623,41219,46334,11653,11010
28,1447,3786,6808,7354,38621,42794,12909,11728
29,1435,3816,6817,7534,43130,42069,12124,13059
28,1747,3922,6638,7710,41346,48396,11892,12557
28,1438,3814,6769,7793,40142,42504,11541,11241
27,1435,4028,6869,7412,42748,43159,16307,10997
28,1420,3784,6836,7517,40524,46797,11658,11969
28,1448,3861,6815,7856,39197,45917,11510,11709
29,1426,4079,6539,7581,46605,42707,11908,10573
28,1432,3908,6851,7537,41731,50628,11542,13066
28,1426,3772,6692,7711,38373,47074,11848,16167
30,1748,4048,6134,7491,43823,48675,13594,11578
28,1429,3837,6799,7657,41958,49667,11519,12063
28,1425,4057,6775,7617,42507,42905,11282,11740
28,1454,3910,6833,7430,38442,46479,11488,11404
28,1428,3773,6737,7535,40979,43990,11471,11326
28,1439,4156,6870,7716,44047,42233,11034,12622
28,1442,3818,6847,7787,39179,46149,12660,11781
30,1430,3669,6707,7652,40641,41156,11269,11298
28,1740,4108,6110,7636,41918,44813,11232,12029
27,1430,3786,6908,7614,39758,45841,11325,11395
28,1432,4115,6896,7457,40531,42302,14850,10633
28,1427,3807,6864,7581,42298,42390,11294,11612
28,1429,3904,6805,7685,39183,48125,11525,11350
27,1432,3975,6669,7565,42930,42105,11768,11292
29,1430,3804,6811,7691,42067,42319,14252,14663
29,1419,3791,6708,7718,37788,46730,11548,11463
28,1753,4027,6092,7627,40572,44392,11625,11636
28,1429,3861,6891,7387,42096,43376,11807,11472
29,1446,4015,6833,7871,38490,45260,12363,10968
29,1441,3879,6853,7768,40839,43239,11293,12907
29,1420,3774,6798,7745,42587,44371,11024,11776
28,1429,4120,6893,7505,39834,46149,11475,11312
27,1450,3769,6821,7658,44684,41449,11372,11107
28,1432,3769,6833,7732,37585,45077,12454,11991
28,1752,4101,6328,7582,37816,44754,12572,11958
28,1424,3829,6772,7522,49064,40875,12953,11232
28,1450,4088,6812,7628,37849,44802,11036,11587
28,1436,3735,6873,7534,38475,41336,11336,12023
28,1433,3937,6266,7678,44406,49634,13004,11501
29,1421,4031,6966,7722,40046,45816,11158,11490
29,1423,3823,6797,7418,37565,43595,11914,14569
27,1430,3788,6831,7919,43592,43374,11580,11674
28,1768,3973,6060,7417,37991,49074,11198,12225
29,1425,3869,6767,7842,40843,43277,10868,13836
28,1431,4050,6962,7495,43876,41862,11900,11189
28,1440,3898,6758,7678,39372,47281,11277,12064
28,1434,3796,6232,7461,38742,45358,11626,11520
28,1441,4049,6834,7706,49455,42213,11919,11730
28,1438,3860,6740,7482,41512,46887,12419,11752
27,1427,3808,6845,7943,42518,44121,11062,11734
28,1774,4104,6045,7678,42637,45116,11283,11382
28,1445,3781,6878,7559,39552,45584,14759,11569
30,1430,4105,6945,7542,42364,42042,12888,11377
28,1425,3826,6591,7469,45079,44655,11222,11444
28,1424,3897,6711,7701,42579,44311,11104,11575
28,1427,3988,6738,7796,46052,40951,11110,11635
28,1430,3800,7004,7605,43641,44477,11450,15368
28,1424,3831,6759,7520,41638,42893,11956,13627
